"""Event""",,,,,,,,,,,,,,,,,
event_id,brand,parent_company,product_category,sku,product_name,price_usd,region,city,location_type,event_type,start_date,end_date,lease_length_days,avg_daily_footfall,units_sold,units_allocated,sell_through_pct
POP100202,YSL Beauty,L’Oréal Group,Fragrances,LE-XXVFNT7I,YSL Beauty Opulence Primer,60.1,Latin America,Buenos Aires,Department Store Atrium,Flash Event,2024-07-27,2024-10-25,90,597,1480,2307.092751,0.6415
POP101462,NARS,Estée Lauder Companies,Other,LE-1HJHRH00,NARS Mirage Blush,51.98,North America,Miami,Airport Duty-Free,Flash Event,2025-06-19,2025-06-27,8,1108,104,207.0063694,0.5024
POP100835,Rare Beauty,Private,Fragrances,LE-JBULXDPV,Rare Beauty Pearl Blush,49.42,Middle East,Riyadh,Luxury Mall,Mobile Pop-Up Truck,2024-02-22,2024-03-30,37,1604,196,250,0.784
POP100246,Tom Ford Beauty,Estée Lauder Companies,Fragrances,LE-LFEQG2RH,Tom Ford Beauty Satin Serum,183.16,Latin America,Lima,Art/Design District,Flash Event,2024-06-27,2024-07-16,19,1235,1332,2519.863791,0.5286
POP101439,Givenchy Beauty,LVMH,Fragrances,LE-JFMNLOXE,Givenchy Beauty Glow Fragrance,275.3,Latin America,Buenos Aires,Airport Duty-Free,Mobile Pop-Up Truck,2024-07-13,2024-09-06,55,992,2526,4393.043478,0.575
POP101733,Clé de Peau Beauté,Shiseido Company Limited,Lip Products,LE-1PQJHJ8Q,Clé de Peau Beauté Opulence Lipstick,48.77,Middle East,Riyadh,Art/Design District,Mall Kiosk,2024-03-30,2024-06-27,89,1333,214,313.002779,0.6837
POP101957,Bobbi Brown,Estée Lauder Companies,Fragrances,LE-GG8GPKS3,Bobbi Brown Glow Fragrance,279.5,Middle East,Abu Dhabi,High-Street,Mobile Pop-Up Truck,2025-07-15,2025-07-24,9,1467,206,217.0020015,0.9493
POP100729,Dior,LVMH,Other,LE-J3UT2H9D,Dior Pearl Highlighter,49.15,Latin America,São Paulo,Art/Design District,Shop-in-Shop,2024-11-01,2024-12-03,32,1304,2920,4929.934155,0.5923
POP101707,Valentino Beauty,L’Oréal Group,Fragrances,LE-LF2KIIKI,Valentino Beauty Pearl Highlighter,36.59,Europe,Madrid,Department Store Atrium,Mall Kiosk,2025-03-06,2025-05-02,57,1043,287,493.9759036,0.581
POP102074,Valentino Beauty,L’Oréal Group,Face Products,LE-PMMZ8Q52,Valentino Beauty Lumière Setting Powder,81.53,Middle East,Doha,Luxury Mall,Shop-in-Shop,2024-11-27,2025-02-24,89,1256,2456,2777.966293,0.8841
POP101153,Guerlain,LVMH,Eye Products,LE-D81MGZYM,Guerlain Lumière Mascara,43.04,North America,Los Angeles,High-Street,Shop-in-Shop,2025-01-26,2025-02-10,15,2186,1614,1979.882237,0.8152
POP101661,Rare Beauty,Private,Eye Products,LE-U2GP27HT,Rare Beauty Satin Mascara,63.14,Middle East,Abu Dhabi,Luxury Mall,Shop-in-Shop,2024-08-22,2024-10-20,59,1715,2549,3427.918236,0.7436
POP101426,Guerlain,LVMH,Face Products,LE-AI6EZJF3,Guerlain Opulence Setting Powder,56.89,Asia-Pacific,Singapore,Luxury Mall,Flash Event,2025-03-30,,46,1489,436,609.0236066,0.7159
POP100384,Givenchy Beauty,LVMH,Eye Products,LE-C74PUGM4,Givenchy Beauty Éclat Mascara,55.92,Latin America,Lima,Luxury Mall,Mall Kiosk,2024-06-02,2024-07-14,42,1765,2137,3538.07947,0.604
POP101964,Pat McGrath Labs,Private,Lip Products,LE-P6RST4O4,Pat McGrath Labs Rouge Lipstick,73.47,Asia-Pacific,Seoul,High-Street,Mobile Pop-Up Truck,2025-03-01,2025-03-05,4,2150,2330,3461.081402,0.6732
POP101759,Hermès Beauty,Hermès International,Face Products,LE-7NLIWPC3,Hermès Beauty Pearl Foundation,95.2,Middle East,Abu Dhabi,Luxury Mall,Mobile Pop-Up Truck,2024-08-17,2024-10-08,52,1518,3710,4243.880119,0.8742
POP100854,Huda Beauty,Private,Face Products,LE-HQ55WY2M,Huda Beauty Mirage Setting Powder,61.73,Latin America,,Luxury Mall,Shop-in-Shop,2024-08-05,2024-09-07,33,1764,2263,2437.001938,0.9286
POP101589,Bobbi Brown,Estée Lauder Companies,Lip Products,LE-DKVNNMQ3,Bobbi Brown Rouge Lipstick,56.98,Latin America,Buenos Aires,Luxury Mall,Mobile Pop-Up Truck,2024-09-04,2024-09-15,11,1338,3748,4080.121925,0.9186
POP100219,Lancôme,L’Oréal Group,Other,LE-OPOU73L6,Lancôme Noir Blush,65.75,Asia-Pacific,Tokyo,Airport Duty-Free,Flash Event,2024-05-31,2024-07-20,50,822,1885,2559.055118,0.7366
POP100641,Charlotte Tilbury,Puig,Face Products,LE-5JKD5815,Charlotte Tilbury Mirage Foundation,95.99,North America,New York,Art/Design District,Mobile Pop-Up Truck,2024-07-23,2024-09-03,42,1131,723,1378.981499,0.5243
POP100001,Armani Beauty,L’Oréal Group,Eye Products,LE-NUD18TQ5,Armani Beauty Lumière Mascara,33.36,Europe,Berlin,Luxury Mall,Flash Event,2024-10-12,2024-12-02,51,1148,3064,4336.871904,0.7065
POP100112,Charlotte Tilbury,Puig,Other,LE-8VT03LO2,Charlotte Tilbury Rouge Blush,68.05,North America,New York,Airport Duty-Free,Standalone Pop-Up,2024-05-05,2024-06-19,45,2107,3427,4726.896552,0.725
POP100698,Clé de Peau Beauté,Shiseido Company Limited,Fragrances,LE-FN94M8UH,Clé de Peau Beauté Éclat Fragrance,214.7,Asia-Pacific,Shanghai,High-Street,Mobile Pop-Up Truck,2024-03-14,2024-04-04,21,2209,2500,3998.720409,0.6252
POP101104,Rare Beauty,Private,Eye Products,LE-TB1FQMXH,Rare Beauty Satin Mascara,74.11,Middle East,Dubai,Art/Design District,Flash Event,2025-01-04,2025-01-21,17,455,3843,4722.870837,0.8137
POP100951,Valentino Beauty,L’Oréal Group,Fragrances,LE-A8TJ9JTX,Valentino Beauty Lumière Highlighter,70.02,Europe,Paris,Luxury Mall,Shop-in-Shop,2024-07-27,2024-09-01,36,677,2111,4154.693958,0.5081
POP101648,La Prairie,Beiersdorf,Eye Products,LE-DFPVY1NE,La Prairie Rouge Mascara,33.52,Latin America,Mexico City,Luxury Mall,Standalone Pop-Up,2024-02-23,2024-05-05,72,958,565,892.9982614,0.6327
POP101636,Clé de Peau Beauté,Shiseido Company Limited,Fragrances,LE-K14G3V37,Clé de Peau Beauté Opulence Highlighter,70.53,North America,Toronto,High-Street,Flash Event,2024-08-25,,7,1826,2235,2534.875808,0.8817
POP101952,Hermès Beauty,Hermès International,Face Products,LE-UUFULRKD,Hermès Beauty Pearl Setting Powder,65.09,Latin America,Bogotá,Luxury Mall,Shop-in-Shop,2025-02-17,2025-05-06,78,1185,1627,1915.018832,0.8496
POP101410,Guerlain,LVMH,Face Products,LE-ES4GOSNA,Guerlain Velvet Foundation,95.74,Latin America,Buenos Aires,Luxury Mall,Flash Event,2025-04-17,2025-06-26,70,1027,1311,1654.049962,0.7926
POP101409,Rare Beauty,Private,Fragrances,LE-6VJ4JL7N,Rare Beauty Glow Blush,69.18,Latin America,Bogotá,High-Street,Flash Event,2024-08-03,2024-10-31,89,1157,871,1351.015976,0.6447
POP101830,Hermès Beauty,Hermès International,Face Products,LE-9MDUNXQH,Hermès Beauty Mirage Foundation,70.73,North America,Miami,Airport Duty-Free,Shop-in-Shop,2025-01-16,2025-04-07,81,1019,257,380.0088718,0.6763
POP101533,Estée Lauder,Estée Lauder,Fragrances,LE-3CZXAPOR,Estée Lauder Glow Fragrance,301.29,Europe,London,High-Street,Shop-in-Shop,2024-10-10,2024-10-16,6,2584,1541,1892.887852,0.8141
POP101291,Pat McGrath Labs,Private,Eye Products,LE-HD6TYC7K,Pat McGrath Labs Lumière Mascara,56.88,Europe,Milan,Art/Design District,Flash Event,2025-06-07,2025-07-20,43,1464,2854,3207.822862,0.8897
POP102021,Guerlain,LVMH,Other,LE-UGH9Q5Y0,Guerlain Pearl Highlighter,87.21,Europe,London,Department Store Atrium,Standalone Pop-Up,2025-02-27,2025-04-01,33,742,3097,4716.004264,0.6567
POP100441,MAC Cosmetics,Estée Lauder Companies,Other,LE-GAHP5Z7N,MAC Cosmetics Satin Blush,39.54,Europe,Madrid,Department Store Atrium,Standalone Pop-Up,2024-08-23,2024-10-01,39,1454,620,898.9415688,0.6897
POP101520,Sisley-Paris,Sisley,Fragrances,LE-0LAXTIV8,Sisley-Paris Lumière Fragrance,221.73,Latin America,Lima,Department Store Atrium,Shop-in-Shop,2025-02-26,2025-04-01,34,804,985,1451.090159,0.6788
POP101853,Charlotte Tilbury,Puig,Eye Products,LE-TQAKAOXH,Charlotte Tilbury Opulence Mascara,56.23,Asia-Pacific,Hong Kong,High-Street,Mobile Pop-Up Truck,2025-01-28,2025-03-21,52,1840,3581,4343.765163,0.8244
POP101136,Lancôme,L’Oréal Group,Other,LE-246TGANM,Lancôme Éclat Highlighter,62.08,Europe,Berlin,Art/Design District,Mall Kiosk,2024-03-27,2024-05-12,46,964,719,886.0135551,0.8115
POP101715,Valentino Beauty,L’Oréal Group,Eye Products,LE-3DDV40EV,Valentino Beauty Mirage Mascara,70.53,Middle East,Abu Dhabi,Luxury Mall,Shop-in-Shop,2024-09-27,2024-11-02,36,1514,1386,2067.114094,0.6705
POP101256,Charlotte Tilbury,Puig,Other,LE-QGGKGM0Q,Charlotte Tilbury Pearl Primer,60.87,Europe,Berlin,Luxury Mall,Flash Event,2025-03-13,2025-03-20,7,1035,2877,3344.959888,0.8601
POP102063,Dior,LVMH,Other,LE-FUV0RG1G,Dior Opulence Highlighter,81.32,Asia-Pacific,Tokyo,Luxury Mall,Mobile Pop-Up Truck,2024-12-14,2025-01-07,24,1153,967,1499.922445,0.6447
POP101631,Charlotte Tilbury,Puig,Lip Products,LE-ZA8B6B29,Charlotte Tilbury Noir Lipstick,43.39,Middle East,Dubai,Luxury Mall,Standalone Pop-Up,2025-01-23,2025-03-11,47,1582,1798,3515.838874,0.5114
POP101695,Valentino Beauty,L’Oréal Group,Lip Products,LE-UA1QAJAN,Valentino Beauty Opulence Lipstick,73.98,North America,New York,Art/Design District,Mobile Pop-Up Truck,2024-12-10,2025-01-24,45,564,313,660.0590468,0.4742
POP101397,Chanel,Chanel Limited,Lip Products,LE-95OH6XY4,Chanel Noir Lipstick,79.68,Asia-Pacific,Tokyo,Art/Design District,Shop-in-Shop,2025-03-21,2025-05-02,42,1289,3175,3996.22404,0.7945
POP101850,MAC Cosmetics,Estée Lauder Companies,Eye Products,LE-6F49ZPSM,MAC Cosmetics Éclat Eyeshadow Palette,96.16,Middle East,Abu Dhabi,Airport Duty-Free,Shop-in-Shop,2024-10-18,2025-01-03,77,1194,1499,2153.11692,0.6962
POP100663,Dior,LVMH,Other,LE-YO5D2UR1,Dior Noir Highlighter,81.66,Asia-Pacific,Hong Kong,High-Street,Standalone Pop-Up,2024-08-22,2024-09-17,26,1361,2099,3472.865652,0.6044
POP100683,Estée Lauder,Estée Lauder,Eye Products,LE-1181UO0N,Estée Lauder Éclat Mascara,64.91,North America,Toronto,Department Store Atrium,Standalone Pop-Up,2025-05-03,2025-05-23,20,1719,1803,2520.973154,0.7152
POP101257,Hourglass,Unilever,Other,LE-IXJ0MEH6,Hourglass Glow Primer,82.46,Asia-Pacific,Singapore,Airport Duty-Free,Mall Kiosk,2024-10-28,2024-12-31,64,1199,556,629.0304333,0.8839
POP101842,La Prairie,Beiersdorf,Other,LE-O58Z5ZGY,La Prairie Éclat Highlighter,65.71,Europe,London,Airport Duty-Free,Mobile Pop-Up Truck,2024-05-28,2024-07-13,46,1158,3364,4290.816327,0.784
POP101980,Estée Lauder,Estée Lauder,Skincare,LE-PPPUNQYY,Estée Lauder Pearl Serum,225.54,Europe,Paris,Airport Duty-Free,Mall Kiosk,2025-06-26,2025-06-30,4,1381,3350,4213.836478,0.795
POP101700,NARS,Estée Lauder Companies,Eye Products,LE-PFLDMQUC,NARS Glow Mascara,40.95,North America,Toronto,Luxury Mall,Flash Event,2024-07-06,2024-10-01,87,1476,2222,2554.022989,0.87
POP100317,Hourglass,Unilever,Eye Products,LE-HARTH55Q,Hourglass Satin Eyeshadow Palette,66.21,North America,Chicago,Department Store Atrium,Mobile Pop-Up Truck,2025-05-11,2025-05-22,11,616,2747,2815.12605,0.9758
POP100648,Armani Beauty,L’Oréal Group,Fragrances,LE-KHFZHCB4,Armani Beauty Rouge Fragrance,333.62,Europe,Milan,Luxury Mall,Shop-in-Shop,2024-06-02,2024-07-05,33,1262,2188,3614.139412,0.6054
POP101434,Armani Beauty,L’Oréal Group,Fragrances,LE-0P4Z00JH,Armani Beauty Pearl Blush,67.18,Middle East,Jeddah,High-Street,Mobile Pop-Up Truck,2025-01-25,2025-03-04,38,1206,1431,2287.038517,0.6257
POP101479,Tom Ford Beauty,Estée Lauder Companies,Fragrances,LE-5J5DM3RJ,Tom Ford Beauty Noir Blush,40.61,Europe,Madrid,Art/Design District,Shop-in-Shop,2024-11-01,2024-12-02,31,1140,689,1231.016616,0.5597
POP100709,Hourglass,Unilever,Other,LE-5NLX5TNB,Hourglass Lumière Primer,51.51,Middle East,Dubai,High-Street,Standalone Pop-Up,2025-06-26,2025-08-07,42,2559,2803,4125.091979,0.6795
POP101382,Charlotte Tilbury,Puig,Other,LE-RE3MOTTK,Charlotte Tilbury Velvet Blush,45.75,Asia-Pacific,Hong Kong,Luxury Mall,Flash Event,2024-06-02,2024-08-21,80,1896,1180,1623.108666,0.727
POP101282,Armani Beauty,L’Oréal Group,Fragrances,LE-11Z3SVLW,Armani Beauty Mirage Highlighter,63.13,Middle East,Dubai,Airport Duty-Free,Mobile Pop-Up Truck,2024-07-13,2024-08-04,22,1593,4154,4427.155494,0.9383
POP101768,Huda Beauty,Private,Eye Products,LE-JVY8DT6F,Huda Beauty Rouge Eyeshadow Palette,52.08,North America,Miami,Department Store Atrium,Shop-in-Shop,2024-08-06,2024-10-11,66,1347,1132,2351.963432,0.4813
POP100972,Hermès Beauty,Hermès International,Fragrances,LE-6S520W9L,Hermès Beauty Mirage Fragrance,276.78,Latin America,Buenos Aires,Luxury Mall,Flash Event,2024-06-08,2024-06-20,12,1738,2497,3725.197673,0.6703
POP100627,Hermès Beauty,Hermès International,Fragrances,LE-PVSCTOFZ,Hermès Beauty Mirage Primer,73.31,Middle East,Jeddah,High-Street,Mall Kiosk,2024-11-14,2025-01-15,62,2566,2087,2699.172271,0.7732
POP100632,Clé de Peau Beauté,Shiseido Company Limited,Fragrances,LE-W2QP1746,Clé de Peau Beauté Satin Highlighter,35.21,Europe,Berlin,Airport Duty-Free,Shop-in-Shop,2025-02-02,2025-03-06,32,1633,1869,3061.926606,0.6104
POP101306,Givenchy Beauty,LVMH,Fragrances,LE-8SNK5ZZU,Givenchy Beauty Noir Blush,61.3,Latin America,Buenos Aires,Luxury Mall,Flash Event,2024-10-04,2024-11-09,36,1219,4361,4800.748569,0.9084
POP101400,Fenty Beauty,LVMH,Face Products,LE-SI9D4YU7,Fenty Beauty Lumière Setting Powder,81.12,Asia-Pacific,Shanghai,Airport Duty-Free,Flash Event,2024-10-25,2024-11-02,8,1470,1565,1837.933059,0.8515
POP101408,Charlotte Tilbury,Puig,Face Products,LE-3FL1A08Q,Charlotte Tilbury Satin Foundation,45.82,Asia-Pacific,Tokyo,Department Store Atrium,Mobile Pop-Up Truck,2024-06-11,2024-06-20,9,870,771,1138.00738,0.6775
POP101248,Clé de Peau Beauté,Shiseido Company Limited,Fragrances,LE-S3IT8XUB,Clé de Peau Beauté Satin Primer,53.89,Asia-Pacific,Tokyo,Department Store Atrium,Standalone Pop-Up,2024-06-29,2024-07-10,11,923,1535,2651.122625,0.579
POP102108,Clé de Peau Beauté,Shiseido Company Limited,Face Products,LE-4DIEPJ7W,Clé de Peau Beauté Rouge Foundation,110.68,Latin America,São Paulo,High-Street,Mall Kiosk,2025-02-23,2025-04-29,65,1751,1451,1745.039086,0.8315
POP101254,Fenty Beauty,LVMH,Eye Products,LE-9BTSCDU7,Fenty Beauty Lumière Mascara,58.08,Middle East,Dubai,Airport Duty-Free,Shop-in-Shop,2024-12-12,2025-01-29,48,1803,1080,1302.931596,0.8289
POP101496,NARS,Estée Lauder Companies,Other,LE-G7UY6XDT,NARS Rouge Primer,57.63,Europe,Paris,Luxury Mall,Mobile Pop-Up Truck,2025-06-04,2025-06-18,14,1219,1964,3587.214612,0.5475
POP101371,Huda Beauty,Private,Fragrances,LE-LPUC2OA9,Huda Beauty Pearl Highlighter,40.18,Europe,London,Department Store Atrium,Standalone Pop-Up,2024-12-30,2025-01-27,28,755,3690,4305.215261,0.8571
POP101529,Rare Beauty,Private,Fragrances,LE-3K87AZ85,Rare Beauty Noir Fragrance,118.45,Latin America,Lima,Airport Duty-Free,Flash Event,2024-11-16,2025-01-28,73,1692,2575,2641.025641,0.975
POP101663,Dior,LVMH,Face Products,LE-LH3C7S5Q,Dior Velvet Foundation,101.31,North America,Chicago,Art/Design District,Flash Event,2024-04-03,2024-04-28,25,623,1140,1171.995477,0.9727
POP101354,Givenchy Beauty,LVMH,Fragrances,LE-F4GC39PB,Givenchy Beauty Pearl Highlighter,47.35,North America,Los Angeles,Department Store Atrium,Flash Event,2024-09-24,2024-12-07,74,778,1580,2639.933166,0.5985
POP102082,Estée Lauder,Estée Lauder,Skincare,LE-LGTFZNXT,Estée Lauder Rouge Serum,243.09,Asia-Pacific,Singapore,Department Store Atrium,Mall Kiosk,2024-09-12,2024-12-09,88,832,1755,3578.711256,0.4904
POP101821,Clé de Peau Beauté,Shiseido Company Limited,Lip Products,LE-1ZXYZ9O6,Clé de Peau Beauté Éclat Lipstick,77.83,Europe,Berlin,Luxury Mall,Mall Kiosk,2025-01-06,2025-02-10,35,1135,2090,4170.824187,0.5011
POP102096,Chanel,Chanel Limited,Fragrances,LE-3UUOH47H,Chanel Mirage Fragrance,359.67,Latin America,São Paulo,Luxury Mall,Standalone Pop-Up,2024-07-15,2024-09-18,65,1287,1145,1145,1
POP102085,Charlotte Tilbury,Puig,Other,LE-UIFNJXEG,Charlotte Tilbury Rouge Highlighter,55.96,Latin America,Buenos Aires,High-Street,Shop-in-Shop,2024-08-11,2024-11-06,87,1662,1026,1603.125,0.64
POP101643,Huda Beauty,Private,Eye Products,LE-5T1YJAIJ,Huda Beauty Satin Eyeshadow Palette,92.67,Middle East,Dubai,Art/Design District,Mall Kiosk,2025-07-12,2025-08-03,22,598,4333,4463.789018,0.9707
POP101051,Estée Lauder,Estée Lauder,Face Products,LE-XDXHMTVD,Estée Lauder Éclat Setting Powder,80.83,Europe,Madrid,Airport Duty-Free,Shop-in-Shop,2025-02-26,2025-04-07,40,905,2653,2756.936506,0.9623
POP100795,Pat McGrath Labs,Private,Other,LE-6ROS8LX5,Pat McGrath Labs Noir Highlighter,53.42,Latin America,Lima,High-Street,Mall Kiosk,2024-05-31,2024-07-18,48,1388,4374,4887.150838,0.895
POP100645,Shiseido,Shiseido Company Limited,Other,LE-ST77PT74,Shiseido Mirage Blush,32.58,Asia-Pacific,Tokyo,Department Store Atrium,Flash Event,2025-01-24,2025-04-11,77,879,1515,2772.186642,0.5465
POP101012,Huda Beauty,Private,Face Products,LE-GPH4BHBD,Huda Beauty Noir Foundation,76.54,Latin America,Lima,Art/Design District,Flash Event,2024-09-11,2024-09-15,4,652,3213,4886.692015,0.6575
POP101976,Charlotte Tilbury,Puig,Eye Products,LE-47179TFY,Charlotte Tilbury Opulence Eyeshadow Palette,147.18,Europe,Milan,Luxury Mall,Standalone Pop-Up,2024-10-06,2025-01-04,90,1016,1795,2813.038709,0.6381
POP101597,Pat McGrath Labs,Private,Eye Products,LE-60YMALD4,Pat McGrath Labs Mirage Mascara,59.94,Asia-Pacific,Tokyo,Art/Design District,Mall Kiosk,2024-07-05,2024-08-31,57,1216,3656,4417.059321,0.8277
POP100556,MAC Cosmetics,Estée Lauder Companies,Lip Products,LE-EA6K7A6O,MAC Cosmetics Velvet Lipstick,31.67,Asia-Pacific,Hong Kong,Luxury Mall,Standalone Pop-Up,2024-11-29,2025-01-07,39,1519,1178,1570.038651,0.7503
POP100681,Pat McGrath Labs,Private,Eye Products,LE-MO1RCQ55,Pat McGrath Labs Glow Mascara,55.91,Middle East,Jeddah,Airport Duty-Free,Flash Event,2024-05-12,2024-05-27,15,1125,724,1200.066302,0.6033
POP100577,Hermès Beauty,Hermès International,Fragrances,LE-I1F31GWC,Hermès Beauty Pearl Blush,62.69,Europe,Milan,High-Street,Flash Event,2024-09-14,2024-09-26,12,2216,1088,1447.963801,0.7514
POP101819,Huda Beauty,Private,Fragrances,LE-WTUMHQQN,Huda Beauty Velvet Primer,75.08,North America,Miami,High-Street,Flash Event,2024-11-28,2025-01-19,52,1222,664,1084.081633,0.6125
POP101109,Dior,LVMH,Eye Products,LE-ZZIPSIF4,Dior Opulence Eyeshadow Palette,66.7,Middle East,Riyadh,Airport Duty-Free,Shop-in-Shop,2025-01-04,2025-03-17,72,1221,1305,1963.882619,0.6645
POP101266,Valentino Beauty,L’Oréal Group,Eye Products,LE-GQQGAQ4T,Valentino Beauty Rouge Eyeshadow Palette,74.44,Middle East,Jeddah,High-Street,Standalone Pop-Up,2024-08-10,2024-11-04,86,1267,2959,3156.940147,0.9373
POP101722,Lancôme,L’Oréal Group,Other,LE-UW0SDVQX,Lancôme Noir Highlighter,51.34,Latin America,Mexico City,Airport Duty-Free,Shop-in-Shop,2024-04-03,2024-05-17,44,1607,2316,4549.204478,0.5091
POP101862,Givenchy Beauty,LVMH,Fragrances,LE-WTC4PHM3,Givenchy Beauty Satin Fragrance,151.36,North America,Chicago,Luxury Mall,Mobile Pop-Up Truck,2024-10-31,2025-01-29,90,1359,736,1228.919686,0.5989
POP101183,Guerlain,LVMH,Fragrances,LE-UN3VA3PE,Guerlain Noir Fragrance,200.71,Asia-Pacific,Shanghai,Art/Design District,Mobile Pop-Up Truck,2024-04-04,2024-04-25,21,1420,2253,2341.022444,0.9624
POP100524,Clé de Peau Beauté,Shiseido Company Limited,Fragrances,LE-F3P3GQCF,Clé de Peau Beauté Glow Primer,66.05,Latin America,São Paulo,Art/Design District,Shop-in-Shop,2024-11-28,2024-12-27,29,1178,2842,4539.936102,0.626
POP101059,Dior,LVMH,Eye Products,LE-5A2D86QD,Dior Rouge Eyeshadow Palette,142.22,Asia-Pacific,Tokyo,Airport Duty-Free,Mall Kiosk,2025-03-15,2025-06-08,85,1962,1070,1418.909959,0.7541
POP100540,Clé de Peau Beauté,Shiseido Company Limited,Face Products,LE-KPZON6LQ,Clé de Peau Beauté Noir Setting Powder,52.8,Middle East,Doha,Airport Duty-Free,Shop-in-Shop,2025-02-16,2025-03-13,25,1368,2639,4180.925222,0.6312
POP101194,Huda Beauty,Private,Fragrances,LE-VYQWVYJC,Huda Beauty Noir Serum,271.83,Europe,Milan,Department Store Atrium,Shop-in-Shop,2024-03-31,2024-05-10,40,1465,787,1080.005489,0.7287
POP101678,La Prairie,Beiersdorf,Face Products,LE-QWXLZ25U,La Prairie Glow Foundation,75.53,Middle East,Riyadh,Art/Design District,Flash Event,2024-12-22,2025-03-21,89,786,3223,3568.818514,0.9031
POP100748,Shiseido,Shiseido Company Limited,Eye Products,LE-AJPWBY3W,Shiseido Pearl Eyeshadow Palette,101.02,Asia-Pacific,Singapore,High-Street,Mall Kiosk,2024-11-18,2025-02-12,86,2342,4398,4866.120823,0.9038
POP100230,Estée Lauder,Estée Lauder,Lip Products,LE-UNK4D12D,Estée Lauder Opulence Lipstick,75.33,North America,Miami,Department Store Atrium,Shop-in-Shop,2024-10-04,2024-11-15,42,1359,387,527.032548,0.7343
POP101430,NARS,Estée Lauder Companies,Other,LE-3U0W4NKP,NARS Rouge Primer,48.03,Europe,Madrid,Luxury Mall,Shop-in-Shop,2024-11-14,2024-11-29,15,1642,748,766.0010241,0.9765
POP100484,Guerlain,LVMH,Eye Products,LE-PS9WV29L,Guerlain Noir Mascara,33.18,North America,Los Angeles,Airport Duty-Free,Flash Event,2025-02-13,2025-05-02,78,2088,2226,2573.112935,0.8651
POP101757,MAC Cosmetics,Estée Lauder Companies,Other,LE-7PXVMWX8,MAC Cosmetics Pearl Highlighter,52.85,North America,New York,Airport Duty-Free,Mall Kiosk,2024-11-07,2025-01-12,66,1541,2126,2983.02231,0.7127
POP101923,Pat McGrath Labs,Private,Other,LE-YUN33OOY,Pat McGrath Labs Noir Highlighter,49.72,Asia-Pacific,Seoul,Luxury Mall,Standalone Pop-Up,2024-04-04,2024-05-07,33,1524,1025,1498.976309,0.6838
POP100095,Clé de Peau Beauté,Shiseido Company Limited,Fragrances,LE-IKW2ZIA2,Clé de Peau Beauté Mirage Blush,50.21,Europe,Milan,Luxury Mall,Mall Kiosk,2024-10-17,2025-01-12,87,1504,3084,4031.899595,0.7649
POP101020,Dior,LVMH,Eye Products,LE-DE7B46WA,Dior Noir Eyeshadow Palette,119.42,Middle East,Doha,Department Store Atrium,Standalone Pop-Up,2024-03-26,2024-06-02,68,1040,948,2252.851711,0.4208
POP100563,Givenchy Beauty,LVMH,Eye Products,LE-GNE82BD6,Givenchy Beauty Noir Mascara,36.91,North America,Miami,High-Street,Mall Kiosk,2024-09-23,2024-12-18,86,1701,2180,4074.766355,0.535
