event_id,brand,region,city,location_type,event_type,start_date,end_date,lease_length_days,sku,product_name,price_usd,avg_daily_footfall,units_sold,sell_through_pct
POP100749,Fenty Beauty,Europe,Paris,Art/Design District,Flash Event,2024-09-07,,56,LE-47UEMUPO,Fenty Beauty Satin Primer,81.55,809,3090,95.55
POP101045,Hourglass,Latin America,Mexico City,Luxury Mall,Mall Kiosk,2024-12-05,2025-02-07,64,LE-PB9SNJ0Q,Hourglass Noir Mascara,46.36,1446,1638,91.1
POP101398,Charlotte Tilbury,Europe,London,High-Street,Mall Kiosk,2024-11-04,2024-11-19,15,LE-KDE3SGVR,Charlotte Tilbury Pearl Setting Powder,83.32,2262,1869,75.42
POP100469,Givenchy Beauty,Europe,Milan,High-Street,Flash Event,2025-04-24,2025-06-01,38,LE-NLHWGRX1,Givenchy Beauty Rouge Foundation,94.22,2726,2478,61.64
POP101890,Dior,North America,New York,High-Street,Shop-in-Shop,2025-04-07,2025-06-05,59,LE-WMKINS9Z,Dior Éclat Blush,44.85,1506,1412,61.82
POP102116,Hermès Beauty,Asia-Pacific,Tokyo,Airport Duty-Free,Standalone Pop-Up,2024-07-07,2024-09-24,79,LE-A5SIQT4P,Hermès Beauty Éclat Lipstick,63.47,2083,2335,91.64
POP100687,Lancôme,Middle East,Abu Dhabi,High-Street,Mall Kiosk,2025-01-19,2025-04-07,78,LE-9FZHVXMJ,Lancôme Satin Lipstick,39.13,2437,3015,75.04
POP101056,Rare Beauty,Asia-Pacific,Shanghai,High-Street,Mobile Pop-Up Truck,2025-03-28,2025-06-09,73,LE-UAGW7CIE,Rare Beauty Noir Fragrance,166.33,3032,1464,89.93
POP100639,Huda Beauty,Asia-Pacific,Tokyo,Department Store Atrium,Shop-in-Shop,2025-05-30,2025-06-21,22,LE-KJIH63D0,Huda Beauty Rouge Fragrance,372.65,1539,1632,91.28
POP101912,Huda Beauty,Europe,London,Airport Duty-Free,Flash Event,2024-11-10,2024-12-23,43,LE-KB17I9R9,Huda Beauty Satin Serum,239.03,1994,1886,50.95
POP101218,Pat McGrath Labs,North America,Miami,Luxury Mall,Mobile Pop-Up Truck,2024-05-18,2024-08-09,83,LE-6H7KK3GP,Pat McGrath Labs Pearl Serum,208.9,1187,853,92.32
POP101158,Shiseido,North America,New York,Department Store Atrium,Mobile Pop-Up Truck,2024-03-10,2024-04-27,48,LE-QCXSWSHG,Shiseido Pearl Highlighter,84.08,733,2939,78.52
POP101415,Rare Beauty,North America,New York,High-Street,Mall Kiosk,2025-04-25,2025-04-29,4,LE-UR14886T,Rare Beauty Velvet Foundation,57.21,1395,2981,68.89
POP101527,Dior,Europe,London,Department Store Atrium,Flash Event,2024-02-19,2024-04-09,50,LE-ZLGX0Q18,Dior Velvet Serum,293.44,1042,2793,57.78
POP101847,Dior,Latin America,São Paulo,Department Store Atrium,Mall Kiosk,2024-03-30,2024-05-08,39,LE-U06MSHDY,Dior Rouge Eyeshadow Palette,113.04,793,1510,67.74
POP101300,Armani Beauty,North America,New York,Department Store Atrium,Shop-in-Shop,2024-07-24,2024-10-10,78,LE-W5HENWNB,Armani Beauty Éclat Lipstick,53.9,665,1756,81.26
POP102036,La Prairie,Europe,Berlin,High-Street,Standalone Pop-Up,2024-05-29,2024-07-16,48,LE-DV7R1QVW,La Prairie Éclat Highlighter,57.79,2241,1236,70.47
POP100800,Lancôme,North America,Toronto,Luxury Mall,Flash Event,2024-07-15,2024-09-02,49,LE-3IOAXZIL,Lancôme Rouge Blush,34.68,1206,989,66.91
POP101603,Bobbi Brown,Middle East,Doha,Department Store Atrium,Mall Kiosk,2024-12-16,2025-03-14,88,LE-VV3XMLBW,Bobbi Brown Satin Blush,41.81,963,2818,61.1
POP100160,Bobbi Brown,North America,Toronto,High-Street,Mobile Pop-Up Truck,2024-08-22,2024-11-16,86,LE-NAFK60JH,Bobbi Brown Noir Blush,66.88,1345,2797,67.89
POP101704,Chanel,Middle East,Doha,Department Store Atrium,Standalone Pop-Up,2024-03-02,2024-05-05,64,LE-BXC9DIUJ,Chanel Mirage Setting Powder,55.85,967,2978,88.05
POP100956,YSL Beauty,Europe,London,Luxury Mall,Mall Kiosk,2024-08-14,2024-09-09,26,LE-RKR4963O,YSL Beauty Opulence Highlighter,61.99,1477,2344,49.79
POP101743,Huda Beauty,North America,Los Angeles,Art/Design District,Shop-in-Shop,2025-02-15,2025-03-07,20,LE-75757HOH,Huda Beauty Rouge Mascara,71.87,1159,468,65.0
POP101186,Hourglass,Latin America,Lima,Art/Design District,Standalone Pop-Up,2024-10-27,2024-12-31,65,LE-H6QLOE21,Hourglass Satin Highlighter,75.06,1291,2794,80.89
POP100821,Clé de Peau Beauté,Middle East,Riyadh,Airport Duty-Free,Mobile Pop-Up Truck,2025-01-26,2025-04-25,89,LE-QWSWIKYI,Clé de Peau Beauté Satin Fragrance,132.43,1002,1822,56.1
POP101729,Estée Lauder,Latin America,São Paulo,Luxury Mall,Standalone Pop-Up,2024-03-27,2024-06-04,69,LE-3T3SJ6TK,Estée Lauder Mirage Fragrance,142.41,1738,1669,93.71
POP101877,YSL Beauty,North America,Miami,Department Store Atrium,Standalone Pop-Up,2024-12-15,2025-02-15,62,LE-XEXIY9EC,YSL Beauty Éclat Lipstick,71.12,919,3171,89.37
POP100877,Valentino Beauty,North America,Los Angeles,Department Store Atrium,Mall Kiosk,2024-05-19,2024-08-05,78,LE-96SZMC7L,Valentino Beauty Pearl Highlighter,52.49,1002,1165,92.17
POP100913,Tom Ford Beauty,Latin America,Lima,Department Store Atrium,Standalone Pop-Up,2024-05-31,2024-06-29,29,LE-2UIHO7M5,Tom Ford Beauty Rouge Highlighter,74.42,1131,3053,63.04
POP100152,YSL Beauty,Latin America,Mexico City,Department Store Atrium,Shop-in-Shop,2025-02-02,2025-04-20,77,LE-V19RASHO,YSL Beauty Velvet Foundation,75.41,1430,3184,65.68
POP100098,La Prairie,Europe,Paris,Airport Duty-Free,Shop-in-Shop,2024-06-09,2024-09-07,90,LE-QWH3T9C1,La Prairie Mirage Primer,44.07,1662,460,84.1
POP101983,Fenty Beauty,Middle East,Riyadh,Airport Duty-Free,Mall Kiosk,2024-11-03,2024-11-13,10,LE-6P4AQCPB,Fenty Beauty Satin Serum,124.78,2457,2150,87.36
POP100509,Tom Ford Beauty,Latin America,São Paulo,Art/Design District,Shop-in-Shop,2024-06-29,2024-08-07,39,LE-DBG9I3O8,Tom Ford Beauty Noir Foundation,50.84,1243,1542,89.86
POP101135,Dior,Europe,Milan,Luxury Mall,Mobile Pop-Up Truck,2025-02-11,2025-04-25,73,LE-YWZ4Y8MN,Dior Lumière Serum,243.18,1858,282,79.21
POP101250,YSL Beauty,Latin America,Buenos Aires,Department Store Atrium,Mall Kiosk,2024-11-20,2025-02-11,83,LE-DTL34I39,YSL Beauty Noir Serum,186.44,1509,2492,81.92
POP101857,Bobbi Brown,North America,Toronto,Department Store Atrium,Shop-in-Shop,2025-03-21,2025-03-25,4,LE-UTO0L3ZV,Bobbi Brown Satin Blush,65.22,631,1517,54.61
POP100103,Hermès Beauty,Middle East,Riyadh,Luxury Mall,Flash Event,2024-05-22,2024-07-02,41,LE-0O3QNDMD,Hermès Beauty Glow Serum,135.53,1014,3311,81.37
POP101445,YSL Beauty,North America,New York,Art/Design District,Flash Event,2024-07-13,2024-07-24,11,LE-J7OMKVBR,YSL Beauty Mirage Serum,297.3,885,4019,98.6
POP101443,MAC Cosmetics,Europe,,High-Street,Mall Kiosk,2024-04-12,2024-05-15,33,LE-25460JX6,MAC Cosmetics Opulence Highlighter,84.19,1076,4078,83.75
POP101940,MAC Cosmetics,North America,Chicago,Luxury Mall,Shop-in-Shop,2025-05-27,2025-08-02,67,LE-7Y0U5ZKH,MAC Cosmetics Rouge Lipstick,70.87,1414,4145,84.44
POP100586,Sisley-Paris,Latin America,Buenos Aires,Department Store Atrium,Shop-in-Shop,2024-10-23,2024-12-07,45,LE-XZKV8784,Sisley-Paris Velvet Mascara,32.9,1269,3257,98.19
POP101975,Lancôme,Latin America,Bogotá,Art/Design District,Mobile Pop-Up Truck,2025-01-10,2025-02-26,47,LE-5BRJ0PCK,Lancôme Pearl Setting Powder,65.13,980,2711,80.4
POP101696,Dior,Middle East,Jeddah,Department Store Atrium,Flash Event,2024-06-28,2024-09-08,72,LE-154QVWND,Dior Velvet Serum,163.97,1650,1559,62.99
POP101143,Hermès Beauty,North America,Miami,Department Store Atrium,Mall Kiosk,2024-09-01,2024-09-06,5,LE-VPNA99WT,Hermès Beauty Mirage Lipstick,32.83,1879,3471,74.95
POP100053,Chanel,Asia-Pacific,Singapore,Art/Design District,Shop-in-Shop,2025-01-27,2025-03-15,47,LE-ZJVAF770,Chanel Rouge Eyeshadow Palette,121.93,1149,2093,67.23
POP100151,Charlotte Tilbury,Europe,Milan,Art/Design District,Mall Kiosk,2025-05-12,2025-07-04,53,LE-TUM7PE6M,Charlotte Tilbury Satin Fragrance,202.19,1299,1398,78.5
POP100403,Sisley-Paris,Latin America,Buenos Aires,Department Store Atrium,Standalone Pop-Up,2024-07-10,2024-08-25,46,LE-K2I8KFHL,Sisley-Paris Rouge Setting Powder,82.53,572,670,58.21
POP101154,Chanel,North America,New York,Airport Duty-Free,Mobile Pop-Up Truck,2024-04-20,2024-05-06,16,LE-H0DU7H5H,Chanel Satin Lipstick,52.33,1732,435,83.98
POP100207,Bobbi Brown,Middle East,Doha,High-Street,Shop-in-Shop,2024-03-26,2024-05-26,61,LE-2EAYYQB2,Bobbi Brown Velvet Serum,163.73,1843,402,60.63
POP102080,Huda Beauty,Europe,Milan,Luxury Mall,Shop-in-Shop,2024-11-23,2025-02-19,88,LE-JD7GOJ7S,Huda Beauty Mirage Foundation,65.79,1002,2015,76.79
POP101682,Chanel,Middle East,Abu Dhabi,Art/Design District,Flash Event,2024-07-17,2024-09-09,54,LE-RAS3MGJV,Chanel Satin Setting Powder,44.3,450,2416,70.87
POP101122,NARS,North America,Chicago,Art/Design District,Shop-in-Shop,2024-05-28,2024-07-13,46,LE-WB6O05YQ,NARS Mirage Primer,42.68,611,1254,62.92
POP101954,YSL Beauty,North America,Toronto,Art/Design District,Standalone Pop-Up,2025-05-24,2025-08-11,79,LE-CQLXUDLD,YSL Beauty Glow Fragrance,229.89,829,4280,99.56
POP100008,Dior,North America,Toronto,Luxury Mall,Mobile Pop-Up Truck,2024-12-20,2025-03-07,77,LE-34PDJ99J,Dior Mirage Highlighter,43.81,1756,1463,62.95
POP101014,Valentino Beauty,Europe,Berlin,High-Street,Shop-in-Shop,2024-10-10,2024-11-13,34,LE-58BA9LM6,Valentino Beauty Velvet Eyeshadow Palette,123.97,1966,1893,59.03
POP102007,Valentino Beauty,North America,Chicago,High-Street,Flash Event,2024-06-15,2024-08-12,58,LE-J0NW1SBR,Valentino Beauty Éclat Lipstick,59.21,1252,2621,67.38
POP101060,Hourglass,Asia-Pacific,Hong Kong,Airport Duty-Free,Standalone Pop-Up,2025-04-19,2025-06-08,50,LE-CO8F9AAD,Hourglass Velvet Fragrance,355.38,1810,343,89.32
POP100452,Estée Lauder,Middle East,Dubai,High-Street,Standalone Pop-Up,2024-10-06,2024-12-09,64,LE-V1TVGQXL,Estée Lauder Opulence Lipstick,75.46,2062,583,53.19
POP101675,MAC Cosmetics,Latin America,Mexico City,Department Store Atrium,Mall Kiosk,2024-03-23,2024-05-31,69,LE-RSYB38KI,MAC Cosmetics Mirage Primer,64.22,1626,674,57.8
POP100253,Huda Beauty,North America,Chicago,High-Street,Mobile Pop-Up Truck,2024-08-06,2024-09-29,54,LE-HFMLJJU6,Huda Beauty Rouge Foundation,109.5,2848,3167,90.9
POP101327,Guerlain,Latin America,Buenos Aires,Art/Design District,Shop-in-Shop,2025-06-14,2025-06-17,3,LE-V2RTZLS6,Guerlain Velvet Highlighter,69.96,603,259,56.55
POP100896,Bobbi Brown,North America,Los Angeles,Airport Duty-Free,Flash Event,2024-07-21,2024-09-04,45,LE-12LEIO3V,Bobbi Brown Satin Eyeshadow Palette,142.91,1045,373,50.47
POP101935,Armani Beauty,Europe,London,Luxury Mall,Mobile Pop-Up Truck,2024-10-21,2025-01-08,79,LE-7346PERZ,Armani Beauty Velvet Serum,156.87,1723,147,71.36
POP100880,Hourglass,Europe,Madrid,Department Store Atrium,Mobile Pop-Up Truck,2024-12-21,2025-02-15,56,LE-I9E9GKW4,Hourglass Glow Foundation,74.88,1183,4415,90.86
POP101595,Guerlain,North America,Chicago,Department Store Atrium,Mobile Pop-Up Truck,2024-03-29,2024-06-27,90,LE-AA5NQTWA,Guerlain Pearl Fragrance,106.74,565,159,74.65
POP102077,Armani Beauty,Europe,Milan,High-Street,Mall Kiosk,2024-10-06,2024-12-21,76,LE-RERF56RB,Armani Beauty Opulence Serum,290.28,2045,1273,70.18
POP100623,YSL Beauty,Europe,Paris,Department Store Atrium,Shop-in-Shop,2024-05-08,2024-06-15,38,LE-68VCX4YR,YSL Beauty Rouge Eyeshadow Palette,120.53,594,2628,76.22
POP100345,YSL Beauty,Europe,Milan,Luxury Mall,Standalone Pop-Up,2024-06-30,2024-09-08,70,LE-F36DX7ZX,YSL Beauty Rouge Blush,45.85,723,1317,55.01
POP101901,Tom Ford Beauty,North America,Chicago,Art/Design District,Shop-in-Shop,2025-01-01,2025-03-24,82,LE-AXREO98H,Tom Ford Beauty Rouge Blush,67.66,838,1155,99.83
POP101787,Estée Lauder,Asia-Pacific,Hong Kong,Airport Duty-Free,Mall Kiosk,2024-09-02,2024-09-28,26,LE-WPNJ00JF,Estée Lauder Mirage Foundation,83.63,2141,204,77.27
POP100262,Huda Beauty,Middle East,Dubai,Art/Design District,Mall Kiosk,2024-08-27,2024-11-10,75,LE-YQ9JY2ZY,Huda Beauty Pearl Eyeshadow Palette,75.08,736,1868,75.08
POP101634,MAC Cosmetics,Latin America,Mexico City,High-Street,Mall Kiosk,2025-04-10,2025-07-04,85,LE-U5VFQ3J8,MAC Cosmetics Velvet Blush,30.84,931,2574,74.39
POP101321,Hermès Beauty,Europe,Berlin,Airport Duty-Free,Mall Kiosk,2025-02-19,,45,LE-LDSMD1JG,Hermès Beauty Velvet Eyeshadow Palette,98.25,1526,2661,84.18
POP101438,Sisley-Paris,Europe,Paris,Airport Duty-Free,Flash Event,2025-07-28,2025-08-03,6,LE-DZ9OZ4Y3,Sisley-Paris Mirage Mascara,36.39,1677,2339,69.2
POP100150,Rare Beauty,Middle East,Doha,Art/Design District,Standalone Pop-Up,2025-05-31,,51,LE-XHNKXN7E,Rare Beauty Satin Mascara,66.45,1157,2390,57.38
POP100472,Tom Ford Beauty,North America,Toronto,Department Store Atrium,Shop-in-Shop,2024-10-11,2024-10-22,11,LE-SFQR81T6,Tom Ford Beauty Noir Eyeshadow Palette,84.43,1578,1612,83.96
POP101802,Tom Ford Beauty,Latin America,São Paulo,High-Street,Standalone Pop-Up,2024-08-10,2024-10-30,81,LE-5QE8JFWC,Tom Ford Beauty Rouge Serum,278.41,1789,398,95.67
POP100640,Armani Beauty,Asia-Pacific,Tokyo,Art/Design District,Mall Kiosk,2024-03-27,2024-04-06,10,LE-WN1027SX,Armani Beauty Noir Serum,176.83,1168,2086,58.2
POP100871,Rare Beauty,Asia-Pacific,Tokyo,High-Street,Flash Event,2024-03-08,2024-05-17,70,LE-E7J6L7I9,Rare Beauty Mirage Setting Powder,68.49,1730,603,69.39
POP102076,Armani Beauty,Europe,Paris,Airport Duty-Free,Flash Event,2024-09-11,2024-10-07,26,LE-MZWWGKCD,Armani Beauty Glow Serum,158.43,1263,3763,99.34
POP100550,MAC Cosmetics,Latin America,Buenos Aires,Art/Design District,Mobile Pop-Up Truck,2024-10-01,2024-11-08,38,LE-7SM7LRYV,MAC Cosmetics Pearl Fragrance,102.57,1160,2371,62.44
POP101986,Hermès Beauty,Asia-Pacific,Singapore,Luxury Mall,Mobile Pop-Up Truck,2024-11-08,2024-12-03,25,LE-MY24O6BR,Hermès Beauty Velvet Foundation,101.82,1883,4662,100.0
POP100928,Dior,North America,Chicago,Luxury Mall,Flash Event,2024-02-27,2024-05-03,66,LE-JN7QA3EM,Dior Éclat Serum,91.69,965,1705,89.03
POP100488,Huda Beauty,Asia-Pacific,Hong Kong,Art/Design District,Shop-in-Shop,2025-04-05,2025-06-12,68,LE-5ILGCQBO,Huda Beauty Rouge Serum,94.26,1179,2016,50.05
POP101843,Shiseido,Asia-Pacific,Shanghai,Art/Design District,Mall Kiosk,2025-07-16,2025-08-08,23,LE-85Y5BSIM,Shiseido Lumière Foundation,114.89,1277,753,75.53
POP101734,Givenchy Beauty,Middle East,Doha,Art/Design District,Standalone Pop-Up,2025-01-29,2025-03-16,46,LE-PDQXZN5J,Givenchy Beauty Noir Primer,48.95,1284,1140,76.77
POP102024,Tom Ford Beauty,Asia-Pacific,Hong Kong,Luxury Mall,Mall Kiosk,2024-09-04,2024-10-28,54,LE-9MF1MCT8,Tom Ford Beauty Pearl Lipstick,37.78,1709,1811,45.47
POP101171,La Prairie,Asia-Pacific,Hong Kong,High-Street,Standalone Pop-Up,2024-10-16,2024-12-13,58,LE-LVGJM4EU,La Prairie Opulence Serum,216.99,1805,425,53.26
POP100146,Dior,North America,Toronto,Airport Duty-Free,Flash Event,2025-02-03,2025-04-17,73,LE-XMLZHFXI,Dior Glow Highlighter,66.38,1882,4481,93.45
POP101903,Valentino Beauty,Middle East,Abu Dhabi,Airport Duty-Free,Shop-in-Shop,2024-12-19,2025-03-15,86,LE-QF3E7AS2,Valentino Beauty Velvet Eyeshadow Palette,86.43,1751,1252,48.96
POP101369,YSL Beauty,Latin America,Bogotá,High-Street,Flash Event,2024-06-08,2024-08-18,71,LE-7FOLF0NJ,YSL Beauty Velvet Highlighter,38.02,1518,324,54.18
POP100402,Rare Beauty,Asia-Pacific,Seoul,Department Store Atrium,Shop-in-Shop,2024-09-15,2024-10-19,34,LE-J2OLR6R6,Rare Beauty Noir Lipstick,73.15,1587,3288,68.07
POP100954,Huda Beauty,Middle East,Riyadh,Airport Duty-Free,Flash Event,2024-03-22,2024-04-18,27,LE-W4NEWXZL,Huda Beauty Mirage Blush,37.99,1568,1754,57.66
POP102072,Chanel,Latin America,Mexico City,High-Street,Shop-in-Shop,2025-06-10,2025-07-15,35,LE-0QLVKCU6,Chanel Velvet Foundation,66.4,2185,519,81.35
POP100659,Hermès Beauty,Asia-Pacific,Hong Kong,Airport Duty-Free,Mobile Pop-Up Truck,2025-06-10,2025-06-21,11,LE-E415YA7F,Hermès Beauty Pearl Highlighter,53.82,1845,1670,88.17
POP101794,Fenty Beauty,Latin America,Lima,Luxury Mall,Flash Event,2024-09-09,2024-11-11,63,LE-IFX78UW3,Fenty Beauty Rouge Serum,133.19,1079,570,89.34
POP101372,Charlotte Tilbury,North America,Chicago,Art/Design District,Shop-in-Shop,2024-03-07,2024-05-05,59,LE-GWXW60LA,Charlotte Tilbury Lumière Serum,249.54,1019,2086,77.86
POP100463,NARS,Europe,Berlin,High-Street,Mall Kiosk,2024-05-08,2024-05-16,8,LE-I77PI7GV,NARS Pearl Serum,122.33,2053,1432,77.11
POP101349,Armani Beauty,Middle East,Riyadh,Luxury Mall,Standalone Pop-Up,2024-11-18,2025-02-09,83,LE-NLFXKNGD,Armani Beauty Pearl Setting Powder,40.98,1381,1572,88.56
POP100186,Valentino Beauty,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2024-06-14,2024-08-25,72,LE-CQNNO9NL,Valentino Beauty Éclat Primer,74.85,907,1493,74.13
POP101147,Clé de Peau Beauté,North America,Toronto,High-Street,Mobile Pop-Up Truck,2024-11-03,2024-11-18,15,LE-ESVOJ6FB,Clé de Peau Beauté Mirage Eyeshadow Palette,101.64,2122,3191,75.46
POP101224,Sisley-Paris,Europe,Milan,High-Street,Shop-in-Shop,2025-01-22,2025-02-17,26,LE-KT3C2GHM,Sisley-Paris Glow Mascara,72.78,1786,4295,92.97
POP100608,Rare Beauty,Europe,Berlin,Luxury Mall,Shop-in-Shop,2024-07-17,2024-10-06,81,LE-2GALTYNY,Rare Beauty Noir Primer,42.67,1841,2131,48.28
POP100143,Sisley-Paris,North America,Miami,High-Street,Mall Kiosk,2025-03-09,2025-03-27,18,LE-BU4VMN7W,Sisley-Paris Velvet Mascara,43.25,2359,2652,79.86
POP100751,Fenty Beauty,Asia-Pacific,Seoul,Luxury Mall,Standalone Pop-Up,2024-12-30,2025-01-29,30,LE-CJCYQ6PN,Fenty Beauty Noir Eyeshadow Palette,76.49,2059,342,55.43
POP101534,Givenchy Beauty,North America,Los Angeles,Department Store Atrium,Standalone Pop-Up,2024-09-07,2024-11-04,58,LE-XIT1HOBY,Givenchy Beauty Velvet Blush,51.51,1196,1095,57.42
POP100981,Givenchy Beauty,North America,Los Angeles,High-Street,Shop-in-Shop,2024-12-22,2025-01-25,34,LE-BIGZG6CL,Givenchy Beauty Noir Lipstick,58.0,1667,2770,75.11
POP100197,NARS,Asia-Pacific,Tokyo,High-Street,Flash Event,2025-01-18,2025-04-18,90,LE-FVAR6Y0Y,NARS Opulence Serum,127.61,1499,4174,96.02
POP101633,Clé de Peau Beauté,Middle East,,Airport Duty-Free,Mall Kiosk,2024-08-30,2024-11-03,65,LE-BNUUNTNT,Clé de Peau Beauté Lumière Foundation,64.47,873,3264,65.45
POP100883,Clé de Peau Beauté,Latin America,Buenos Aires,Department Store Atrium,Mall Kiosk,2024-04-06,2024-04-12,6,LE-EL6NUZCD,Clé de Peau Beauté Satin Mascara,50.84,993,231,81.05
POP101860,Charlotte Tilbury,Latin America,São Paulo,Art/Design District,Mobile Pop-Up Truck,2025-03-23,2025-06-03,72,LE-JIVSZPU8,Charlotte Tilbury Éclat Blush,36.96,1068,554,67.81
POP100279,Chanel,North America,New York,Department Store Atrium,Flash Event,2025-03-08,2025-04-05,28,LE-M8ZP6UI0,Chanel Pearl Fragrance,271.96,962,2179,65.34
POP100293,Estée Lauder,Latin America,Bogotá,Airport Duty-Free,Shop-in-Shop,2024-11-13,2025-02-09,88,LE-A3CT6YIE,Estée Lauder Velvet Primer,59.63,1468,1324,53.6
POP102037,Huda Beauty,Europe,Madrid,Luxury Mall,Flash Event,2025-01-27,2025-02-19,23,LE-210J4YDR,Huda Beauty Velvet Fragrance,109.6,802,1814,91.25
POP100400,NARS,Latin America,Buenos Aires,Department Store Atrium,Shop-in-Shop,2024-07-07,2024-09-17,72,LE-82O50DFK,NARS Satin Highlighter,59.74,1538,1797,42.2
POP100122,Estée Lauder,Europe,Milan,High-Street,Standalone Pop-Up,2025-06-27,2025-07-16,19,LE-YZODW6NM,Estée Lauder Rouge Serum,271.54,1850,3876,96.8
POP101207,Pat McGrath Labs,Latin America,Buenos Aires,High-Street,Mobile Pop-Up Truck,2025-07-05,2025-07-16,11,LE-0BOF5OJ1,Pat McGrath Labs Noir Serum,106.37,1316,818,51.41
POP100202,YSL Beauty,Latin America,Buenos Aires,Department Store Atrium,Flash Event,2024-07-27,2024-10-25,90,LE-XXVFNT7I,YSL Beauty Opulence Primer,60.1,597,1480,64.15
POP101462,NARS,North America,Miami,Airport Duty-Free,Flash Event,2025-06-19,2025-06-27,8,LE-1HJHRH00,NARS Mirage Blush,51.98,1108,104,50.24
POP100835,Rare Beauty,Middle East,Riyadh,Luxury Mall,Mobile Pop-Up Truck,2024-02-22,2024-03-30,37,LE-JBULXDPV,Rare Beauty Pearl Blush,49.42,1604,196,78.4
POP100246,Tom Ford Beauty,Latin America,Lima,Art/Design District,Flash Event,2024-06-27,2024-07-16,19,LE-LFEQG2RH,Tom Ford Beauty Satin Serum,183.16,1235,1332,52.86
POP101439,Givenchy Beauty,Latin America,Buenos Aires,Airport Duty-Free,Mobile Pop-Up Truck,2024-07-13,2024-09-06,55,LE-JFMNLOXE,Givenchy Beauty Glow Fragrance,275.3,992,2526,57.5
POP101733,Clé de Peau Beauté,Middle East,Riyadh,Art/Design District,Mall Kiosk,2024-03-30,2024-06-27,89,LE-1PQJHJ8Q,Clé de Peau Beauté Opulence Lipstick,48.77,1333,214,68.37
POP101957,Bobbi Brown,Middle East,Abu Dhabi,High-Street,Mobile Pop-Up Truck,2025-07-15,2025-07-24,9,LE-GG8GPKS3,Bobbi Brown Glow Fragrance,279.5,1467,206,94.93
POP100729,Dior,Latin America,São Paulo,Art/Design District,Shop-in-Shop,2024-11-01,2024-12-03,32,LE-J3UT2H9D,Dior Pearl Highlighter,49.15,1304,2920,59.23
POP101707,Valentino Beauty,Europe,Madrid,Department Store Atrium,Mall Kiosk,2025-03-06,2025-05-02,57,LE-LF2KIIKI,Valentino Beauty Pearl Highlighter,36.59,1043,287,58.1
POP102074,Valentino Beauty,Middle East,Doha,Luxury Mall,Shop-in-Shop,2024-11-27,2025-02-24,89,LE-PMMZ8Q52,Valentino Beauty Lumière Setting Powder,81.53,1256,2456,88.41
POP101153,Guerlain,North America,Los Angeles,High-Street,Shop-in-Shop,2025-01-26,2025-02-10,15,LE-D81MGZYM,Guerlain Lumière Mascara,43.04,2186,1614,81.52
POP101661,Rare Beauty,Middle East,Abu Dhabi,Luxury Mall,Shop-in-Shop,2024-08-22,2024-10-20,59,LE-U2GP27HT,Rare Beauty Satin Mascara,63.14,1715,2549,74.36
POP101426,Guerlain,Asia-Pacific,Singapore,Luxury Mall,Flash Event,2025-03-30,,46,LE-AI6EZJF3,Guerlain Opulence Setting Powder,56.89,1489,436,71.59
POP100384,Givenchy Beauty,Latin America,Lima,Luxury Mall,Mall Kiosk,2024-06-02,2024-07-14,42,LE-C74PUGM4,Givenchy Beauty Éclat Mascara,55.92,1765,2137,60.4
POP101964,Pat McGrath Labs,Asia-Pacific,Seoul,High-Street,Mobile Pop-Up Truck,2025-03-01,2025-03-05,4,LE-P6RST4O4,Pat McGrath Labs Rouge Lipstick,73.47,2150,2330,67.32
POP101759,Hermès Beauty,Middle East,Abu Dhabi,Luxury Mall,Mobile Pop-Up Truck,2024-08-17,2024-10-08,52,LE-7NLIWPC3,Hermès Beauty Pearl Foundation,95.2,1518,3710,87.42
POP100854,Huda Beauty,Latin America,,Luxury Mall,Shop-in-Shop,2024-08-05,2024-09-07,33,LE-HQ55WY2M,Huda Beauty Mirage Setting Powder,61.73,1764,2263,92.86
POP101589,Bobbi Brown,Latin America,Buenos Aires,Luxury Mall,Mobile Pop-Up Truck,2024-09-04,2024-09-15,11,LE-DKVNNMQ3,Bobbi Brown Rouge Lipstick,56.98,1338,3748,91.86
POP100219,Lancôme,Asia-Pacific,Tokyo,Airport Duty-Free,Flash Event,2024-05-31,2024-07-20,50,LE-OPOU73L6,Lancôme Noir Blush,65.75,822,1885,73.66
POP100641,Charlotte Tilbury,North America,New York,Art/Design District,Mobile Pop-Up Truck,2024-07-23,2024-09-03,42,LE-5JKD5815,Charlotte Tilbury Mirage Foundation,95.99,1131,723,52.43
