,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Brands""",,,,,"""Regions""",,,,,"""Products""",2133 records,,,,,"""Events""",2133 records,,,,,,,,,,,,
brand_id,brand,parent_company,,,region_id,region_name,,,,sku,product_name,category_id (FK),price_usd,,,event_id,brand_id (FK),location_id (FK),location_type_id (FK),event_type_id (FK),sku (FK),start_date,end_date,lease_length_days,avg_daily_footfall,units_sold,units_allocated,sell_through_pct,sales_conversion_rate
,,,,,,,,,,LE-IFX78UW3,Fenty Beauty Rouge Serum,2,133.19,,,POP101794,22,13,5,1,LE-IFX78UW3,2024-09-09,2024-11-11,63,1079,570,638.0120887,0.8934,0.0084
,,,,,,,,,,LE-GWXW60LA,Charlotte Tilbury Lumière Serum,6,249.54,,,POP101372,1,4,1,3,LE-GWXW60LA,2024-03-07,2024-05-05,59,1019,2086,2679.167737,0.7786,0.0347
,,,,,,,,,,LE-I77PI7GV,NARS Pearl Serum,6,122.33,,,POP100463,15,3,3,4,LE-I77PI7GV,2024-05-08,2024-05-16,8,2053,1432,1857.087278,0.7711,0.0872
,,,,,,,,,,LE-NLFXKNGD,Armani Beauty Pearl Setting Powder,5,40.98,,,POP101349,11,11,5,2,LE-NLFXKNGD,2024-11-18,2025-02-09,83,1381,1572,1775.067751,0.8856,0.0137
,,,,,,,,,,LE-CQNNO9NL,Valentino Beauty Éclat Primer,2,74.85,,,POP100186,2,25,5,3,LE-CQNNO9NL,2024-06-14,2024-08-25,72,907,1493,2014.029408,0.7413,0.0229
,,,,,,,,,,LE-ESVOJ6FB,Clé de Peau Beauté Mirage Eyeshadow Palette,1,101.64,,,POP101147,19,8,3,5,LE-ESVOJ6FB,2024-11-03,2024-11-18,15,2122,3191,4228.730453,0.7546,0.1003
,,,,,,,,,,LE-KT3C2GHM,Sisley-Paris Glow Mascara,1,72.78,,,POP101224,16,16,3,3,LE-KT3C2GHM,2025-01-22,2025-02-17,26,1786,4295,4619.769818,0.9297,0.0925
,,,,,,,,,,LE-2GALTYNY,Rare Beauty Noir Primer,2,42.67,,,POP100608,8,3,5,3,LE-2GALTYNY,2024-07-17,2024-10-06,81,1841,2131,4413.835957,0.4828,0.0143
,,,,,,,,,,LE-BU4VMN7W,Sisley-Paris Velvet Mascara,1,43.25,,,POP100143,16,1,3,4,LE-BU4VMN7W,2025-03-09,2025-03-27,18,2359,2652,3320.81142,0.7986,0.0625
,,,,,,,,,,LE-CJCYQ6PN,Fenty Beauty Noir Eyeshadow Palette,1,76.49,,,POP100751,22,10,5,2,LE-CJCYQ6PN,2024-12-30,2025-01-29,30,2059,342,616.9944074,0.5543,0.0055
,,,,,,,,,,LE-XIT1HOBY,Givenchy Beauty Velvet Blush,2,51.51,,,POP101534,6,27,4,2,LE-XIT1HOBY,2024-09-07,2024-11-04,58,1196,1095,1907.001045,0.5742,0.0158
,,,,,,,,,,LE-BIGZG6CL,Givenchy Beauty Noir Lipstick,3,58,,,POP100981,6,27,3,3,LE-BIGZG6CL,2024-12-22,2025-01-25,34,1667,2770,3687.924378,0.7511,0.0489
,,,,,,,,,,LE-FVAR6Y0Y,NARS Opulence Serum,6,127.61,,,POP100197,15,7,3,1,LE-FVAR6Y0Y,2025-01-18,2025-04-18,90,1499,4174,4347.011039,0.9602,0.0309
,,,,,,,,,,LE-BNUUNTNT,Clé de Peau Beauté Lumière Foundation,5,64.47,,,POP101633,19,30,2,4,LE-BNUUNTNT,2024-08-30,2024-11-03,65,873,3264,4987.012987,0.6545,0.0575
,,,,,,,,,,LE-EL6NUZCD,Clé de Peau Beauté Satin Mascara,1,50.84,,,POP100883,19,9,4,4,LE-EL6NUZCD,2024-04-06,2024-04-12,6,993,231,285.0092535,0.8105,0.0388
,,,,,,,,,,LE-JIVSZPU8,Charlotte Tilbury Éclat Blush,4,36.96,,,POP101860,1,17,1,5,LE-JIVSZPU8,2025-03-23,2025-06-03,72,1068,554,816.9886447,0.6781,0.0072
,,,,,,,,,,LE-M8ZP6UI0,Chanel Pearl Fragrance,2,271.96,,,POP100279,14,2,4,1,LE-M8ZP6UI0,2025-03-08,2025-04-05,28,962,2179,3334.863789,0.6534,0.0809
,,,,,,,,,,LE-A3CT6YIE,Estée Lauder Velvet Primer,4,59.63,,,POP100293,10,18,2,3,LE-A3CT6YIE,2024-11-13,2025-02-09,88,1468,1324,2470.149254,0.536,0.0102
,,,,,,,,,,LE-210J4YDR,Huda Beauty Velvet Fragrance,2,109.6,,,POP102037,20,6,5,1,LE-210J4YDR,2025-01-27,2025-02-19,23,802,1814,1987.945205,0.9125,0.0983
,,,,,,,,,,LE-82O50DFK,NARS Satin Highlighter,4,59.74,,,POP100400,15,9,4,3,LE-82O50DFK,2024-07-07,2024-09-17,72,1538,1797,4258.293839,0.422,0.0162
,,,,,,,,,,LE-YZODW6NM,Estée Lauder Rouge Serum,6,271.54,,,POP100122,10,16,3,2,LE-YZODW6NM,2025-06-27,2025-07-16,19,1850,3876,4004.132231,0.968,0.1103
,,,,,,,,,,LE-0BOF5OJ1,Pat McGrath Labs Noir Serum,6,106.37,,,POP101207,9,9,3,5,LE-0BOF5OJ1,2025-07-05,2025-07-16,11,1316,818,1591.13013,0.5141,0.0565
,,,,,,,,,,LE-XXVFNT7I,YSL Beauty Opulence Primer,2,60.1,,,POP100202,3,9,4,1,LE-XXVFNT7I,2024-07-27,2024-10-25,90,597,1480,2307.092751,0.6415,0.0275
,,,,,,,,,,LE-1HJHRH00,NARS Mirage Blush,4,51.98,,,POP101462,15,1,2,1,LE-1HJHRH00,2025-06-19,2025-06-27,8,1108,104,207.0063694,0.5024,0.0117
,,,,,,,,,,LE-JBULXDPV,Rare Beauty Pearl Blush,2,49.42,,,POP100835,8,11,5,5,LE-JBULXDPV,2024-02-22,2024-03-30,37,1604,196,250,0.784,0.0033
,,,,,,,,,,LE-LFEQG2RH,Tom Ford Beauty Satin Serum,2,183.16,,,POP100246,5,13,1,1,LE-LFEQG2RH,2024-06-27,2024-07-16,19,1235,1332,2519.863791,0.5286,0.0568
,,,,,,,,,,LE-JFMNLOXE,Givenchy Beauty Glow Fragrance,2,275.3,,,POP101439,6,9,2,5,LE-JFMNLOXE,2024-07-13,2024-09-06,55,992,2526,4393.043478,0.575,0.0463
,,,,,,,,,,LE-1PQJHJ8Q,Clé de Peau Beauté Opulence Lipstick,3,48.77,,,POP101733,19,11,1,4,LE-1PQJHJ8Q,2024-03-30,2024-06-27,89,1333,214,313.002779,0.6837,0.0018
,,,,,,,,,,LE-GG8GPKS3,Bobbi Brown Glow Fragrance,2,279.5,,,POP101957,17,26,3,5,LE-GG8GPKS3,2025-07-15,2025-07-24,9,1467,206,217.0020015,0.9493,0.0156
,,,,,,,,,,LE-J3UT2H9D,Dior Pearl Highlighter,4,49.15,,,POP100729,18,17,1,3,LE-J3UT2H9D,2024-11-01,2024-12-03,32,1304,2920,4929.934155,0.5923,0.07
,,,,,,,,,,LE-LF2KIIKI,Valentino Beauty Pearl Highlighter,2,36.59,,,POP101707,2,6,4,4,LE-LF2KIIKI,2025-03-06,2025-05-02,57,1043,287,493.9759036,0.581,0.0048
,,,,,,,,,,LE-PMMZ8Q52,Valentino Beauty Lumière Setting Powder,5,81.53,,,POP102074,2,22,5,3,LE-PMMZ8Q52,2024-11-27,2025-02-24,89,1256,2456,2777.966293,0.8841,0.022
,,,,,,,,,,LE-D81MGZYM,Guerlain Lumière Mascara,1,43.04,,,POP101153,7,27,3,3,LE-D81MGZYM,2025-01-26,2025-02-10,15,2186,1614,1979.882237,0.8152,0.0492
,,,,,,,,,,LE-U2GP27HT,Rare Beauty Satin Mascara,1,63.14,,,POP101661,8,26,5,3,LE-U2GP27HT,2024-08-22,2024-10-20,59,1715,2549,3427.918236,0.7436,0.0252
,,,,,,,,,,LE-AI6EZJF3,Guerlain Opulence Setting Powder,5,56.89,,,POP101426,7,21,5,1,LE-AI6EZJF3,2025-03-30,,46,1489,436,609.0236066,0.7159,0.0064
,,,,,,,,,,LE-C74PUGM4,Givenchy Beauty Éclat Mascara,1,55.92,,,POP100384,6,13,5,4,LE-C74PUGM4,2024-06-02,2024-07-14,42,1765,2137,3538.07947,0.604,0.0288
,,,,,,,,,,LE-P6RST4O4,Pat McGrath Labs Rouge Lipstick,3,73.47,,,POP101964,9,10,3,5,LE-P6RST4O4,2025-03-01,2025-03-05,4,2150,2330,3461.081402,0.6732,0.2709
,,,,,,,,,,LE-7NLIWPC3,Hermès Beauty Pearl Foundation,5,95.2,,,POP101759,4,26,5,5,LE-7NLIWPC3,2024-08-17,2024-10-08,52,1518,3710,4243.880119,0.8742,0.047
,,,,,,,,,,LE-HQ55WY2M,Huda Beauty Mirage Setting Powder,5,61.73,,,POP100854,20,30,5,3,LE-HQ55WY2M,2024-08-05,2024-09-07,33,1764,2263,2437.001938,0.9286,0.0389
,,,,,,,,,,LE-DKVNNMQ3,Bobbi Brown Rouge Lipstick,3,56.98,,,POP101589,17,9,5,5,LE-DKVNNMQ3,2024-09-04,2024-09-15,11,1338,3748,4080.121925,0.9186,0.2547
,,,,,,,,,,LE-OPOU73L6,Lancôme Noir Blush,4,65.75,,,POP100219,24,7,2,1,LE-OPOU73L6,2024-05-31,2024-07-20,50,822,1885,2559.055118,0.7366,0.0459
,,,,,,,,,,LE-5JKD5815,Charlotte Tilbury Mirage Foundation,5,95.99,,,POP100641,1,2,1,5,LE-5JKD5815,2024-07-23,2024-09-03,42,1131,723,1378.981499,0.5243,0.0152
,,,,,,,,,,LE-NUD18TQ5,Armani Beauty Lumière Mascara,1,33.36,,,POP100001,11,3,5,1,LE-NUD18TQ5,2024-10-12,2024-12-02,51,1148,3064,4336.871904,0.7065,0.0523
,,,,,,,,,,LE-8VT03LO2,Charlotte Tilbury Rouge Blush,4,68.05,,,POP100112,1,2,2,2,LE-8VT03LO2,2024-05-05,2024-06-19,45,2107,3427,4726.896552,0.725,0.0361
,,,,,,,,,,LE-FN94M8UH,Clé de Peau Beauté Éclat Fragrance,2,214.7,,,POP100698,19,12,3,5,LE-FN94M8UH,2024-03-14,2024-04-04,21,2209,2500,3998.720409,0.6252,0.0539
,,,,,,,,,,LE-TB1FQMXH,Rare Beauty Satin Mascara,1,74.11,,,POP101104,8,23,1,1,LE-TB1FQMXH,2025-01-04,2025-01-21,17,455,3843,4722.870837,0.8137,0.4968
,,,,,,,,,,LE-A8TJ9JTX,Valentino Beauty Lumière Highlighter,2,70.02,,,POP100951,2,24,5,3,LE-A8TJ9JTX,2024-07-27,2024-09-01,36,677,2111,4154.693958,0.5081,0.0866
,,,,,,,,,,LE-DFPVY1NE,La Prairie Rouge Mascara,1,33.52,,,POP101648,12,25,5,2,LE-DFPVY1NE,2024-02-23,2024-05-05,72,958,565,892.9982614,0.6327,0.0082
,,,,,,,,,,LE-K14G3V37,Clé de Peau Beauté Opulence Highlighter,2,70.53,,,POP101636,19,8,3,1,LE-K14G3V37,2024-08-25,,7,1826,2235,2534.875808,0.8817,0.1749
,,,,,,,,,,LE-UUFULRKD,Hermès Beauty Pearl Setting Powder,5,65.09,,,POP101952,4,18,5,3,LE-UUFULRKD,2025-02-17,2025-05-06,78,1185,1627,1915.018832,0.8496,0.0176
,,,,,,,,,,LE-ES4GOSNA,Guerlain Velvet Foundation,5,95.74,,,POP101410,7,9,5,1,LE-ES4GOSNA,2025-04-17,2025-06-26,70,1027,1311,1654.049962,0.7926,0.0182
,,,,,,,,,,LE-6VJ4JL7N,Rare Beauty Glow Blush,2,69.18,,,POP101409,8,18,3,1,LE-6VJ4JL7N,2024-08-03,2024-10-31,89,1157,871,1351.015976,0.6447,0.0085
,,,,,,,,,,LE-9MDUNXQH,Hermès Beauty Mirage Foundation,5,70.73,,,POP101830,4,1,2,3,LE-9MDUNXQH,2025-01-16,2025-04-07,81,1019,257,380.0088718,0.6763,0.0031
,,,,,,,,,,LE-3CZXAPOR,Estée Lauder Glow Fragrance,2,301.29,,,POP101533,10,5,3,3,LE-3CZXAPOR,2024-10-10,2024-10-16,6,2584,1541,1892.887852,0.8141,0.0994
,,,,,,,,,,LE-HD6TYC7K,Pat McGrath Labs Lumière Mascara,1,56.88,,,POP101291,9,16,1,1,LE-HD6TYC7K,2025-06-07,2025-07-20,43,1464,2854,3207.822862,0.8897,0.0453
,,,,,,,,,,LE-UGH9Q5Y0,Guerlain Pearl Highlighter,4,87.21,,,POP102021,7,5,4,2,LE-UGH9Q5Y0,2025-02-27,2025-04-01,33,742,3097,4716.004264,0.6567,0.1265
,,,,,,,,,,LE-GAHP5Z7N,MAC Cosmetics Satin Blush,4,39.54,,,POP100441,13,6,4,2,LE-GAHP5Z7N,2024-08-23,2024-10-01,39,1454,620,898.9415688,0.6897,0.0109
,,,,,,,,,,LE-0LAXTIV8,Sisley-Paris Lumière Fragrance,2,221.73,,,POP101520,16,13,4,3,LE-0LAXTIV8,2025-02-26,2025-04-01,34,804,985,1451.090159,0.6788,0.036
,,,,,,,,,,LE-TQAKAOXH,Charlotte Tilbury Opulence Mascara,1,56.23,,,POP101853,1,19,3,5,LE-TQAKAOXH,2025-01-28,2025-03-21,52,1840,3581,4343.765163,0.8244,0.0374
,,,,,,,,,,LE-246TGANM,Lancôme Éclat Highlighter,4,62.08,,,POP101136,24,3,1,4,LE-246TGANM,2024-03-27,2024-05-12,46,964,719,886.0135551,0.8115,0.0162
,,,,,,,,,,LE-3DDV40EV,Valentino Beauty Mirage Mascara,1,70.53,,,POP101715,2,26,5,3,LE-3DDV40EV,2024-09-27,2024-11-02,36,1514,1386,2067.114094,0.6705,0.0254
,,,,,,,,,,LE-QGGKGM0Q,Charlotte Tilbury Pearl Primer,4,60.87,,,POP101256,1,3,5,1,LE-QGGKGM0Q,2025-03-13,2025-03-20,7,1035,2877,3344.959888,0.8601,0.3971
,,,,,,,,,,LE-FUV0RG1G,Dior Opulence Highlighter,4,81.32,,,POP102063,18,7,5,5,LE-FUV0RG1G,2024-12-14,2025-01-07,24,1153,967,1499.922445,0.6447,0.0349
,,,,,,,,,,LE-ZA8B6B29,Charlotte Tilbury Noir Lipstick,3,43.39,,,POP101631,1,23,5,2,LE-ZA8B6B29,2025-01-23,2025-03-11,47,1582,1798,3515.838874,0.5114,0.0242
,,,,,,,,,,LE-UA1QAJAN,Valentino Beauty Opulence Lipstick,3,73.98,,,POP101695,2,2,1,5,LE-UA1QAJAN,2024-12-10,2025-01-24,45,564,313,660.0590468,0.4742,0.0123
,,,,,,,,,,LE-95OH6XY4,Chanel Noir Lipstick,3,79.68,,,POP101397,14,7,1,3,LE-95OH6XY4,2025-03-21,2025-05-02,42,1289,3175,3996.22404,0.7945,0.0586
,,,,,,,,,,LE-6F49ZPSM,MAC Cosmetics Éclat Eyeshadow Palette,1,96.16,,,POP101850,13,26,2,3,LE-6F49ZPSM,2024-10-18,2025-01-03,77,1194,1499,2153.11692,0.6962,0.0163
,,,,,,,,,,LE-YO5D2UR1,Dior Noir Highlighter,4,81.66,,,POP100663,18,19,3,2,LE-YO5D2UR1,2024-08-22,2024-09-17,26,1361,2099,3472.865652,0.6044,0.0593
,,,,,,,,,,LE-1181UO0N,Estée Lauder Éclat Mascara,1,64.91,,,POP100683,10,8,4,2,LE-1181UO0N,2025-05-03,2025-05-23,20,1719,1803,2520.973154,0.7152,0.0524
,,,,,,,,,,LE-IXJ0MEH6,Hourglass Glow Primer,4,82.46,,,POP101257,23,21,2,4,LE-IXJ0MEH6,2024-10-28,2024-12-31,64,1199,556,629.0304333,0.8839,0.0072
,,,,,,,,,,LE-O58Z5ZGY,La Prairie Éclat Highlighter,4,65.71,,,POP101842,12,5,2,5,LE-O58Z5ZGY,2024-05-28,2024-07-13,46,1158,3364,4290.816327,0.784,0.0632
,,,,,,,,,,LE-PPPUNQYY,Estée Lauder Pearl Serum,6,225.54,,,POP101980,10,24,2,4,LE-PPPUNQYY,2025-06-26,2025-06-30,4,1381,3350,4213.836478,0.795,0.6064
,,,,,,,,,,LE-PFLDMQUC,NARS Glow Mascara,1,40.95,,,POP101700,15,8,5,1,LE-PFLDMQUC,2024-07-06,2024-10-01,87,1476,2222,2554.022989,0.87,0.0173
,,,,,,,,,,LE-HARTH55Q,Hourglass Satin Eyeshadow Palette,1,66.21,,,POP100317,23,4,4,5,LE-HARTH55Q,2025-05-11,2025-05-22,11,616,2747,2815.12605,0.9758,0.4054
,,,,,,,,,,LE-KHFZHCB4,Armani Beauty Rouge Fragrance,2,333.62,,,POP100648,11,16,5,3,LE-KHFZHCB4,2024-06-02,2024-07-05,33,1262,2188,3614.139412,0.6054,0.0525
,,,,,,,,,,LE-0P4Z00JH,Armani Beauty Pearl Blush,2,67.18,,,POP101434,11,20,3,5,LE-0P4Z00JH,2025-01-25,2025-03-04,38,1206,1431,2287.038517,0.6257,0.0312
,,,,,,,,,,LE-5J5DM3RJ,Tom Ford Beauty Noir Blush,2,40.61,,,POP101479,5,6,1,3,LE-5J5DM3RJ,2024-11-01,2024-12-02,31,1140,689,1231.016616,0.5597,0.0195
,,,,,,,,,,LE-5NLX5TNB,Hourglass Lumière Primer,4,51.51,,,POP100709,23,23,3,2,LE-5NLX5TNB,2025-06-26,2025-08-07,42,2559,2803,4125.091979,0.6795,0.0261
,,,,,,,,,,LE-RE3MOTTK,Charlotte Tilbury Velvet Blush,4,45.75,,,POP101382,1,19,5,1,LE-RE3MOTTK,2024-06-02,2024-08-21,80,1896,1180,1623.108666,0.727,0.0078
,,,,,,,,,,LE-11Z3SVLW,Armani Beauty Mirage Highlighter,2,63.13,,,POP101282,11,23,2,5,LE-11Z3SVLW,2024-07-13,2024-08-04,22,1593,4154,4427.155494,0.9383,0.1185
,,,,,,,,,,LE-JVY8DT6F,Huda Beauty Rouge Eyeshadow Palette,1,52.08,,,POP101768,20,1,4,3,LE-JVY8DT6F,2024-08-06,2024-10-11,66,1347,1132,2351.963432,0.4813,0.0127
,,,,,,,,,,LE-6S520W9L,Hermès Beauty Mirage Fragrance,2,276.78,,,POP100972,4,9,5,1,LE-6S520W9L,2024-06-08,2024-06-20,12,1738,2497,3725.197673,0.6703,0.1197
,,,,,,,,,,LE-PVSCTOFZ,Hermès Beauty Mirage Primer,2,73.31,,,POP100627,4,20,3,4,LE-PVSCTOFZ,2024-11-14,2025-01-15,62,2566,2087,2699.172271,0.7732,0.0131
,,,,,,,,,,LE-W2QP1746,Clé de Peau Beauté Satin Highlighter,2,35.21,,,POP100632,19,3,2,3,LE-W2QP1746,2025-02-02,2025-03-06,32,1633,1869,3061.926606,0.6104,0.0358
,,,,,,,,,,LE-8SNK5ZZU,Givenchy Beauty Noir Blush,2,61.3,,,POP101306,6,9,5,1,LE-8SNK5ZZU,2024-10-04,2024-11-09,36,1219,4361,4800.748569,0.9084,0.0994
,,,,,,,,,,LE-SI9D4YU7,Fenty Beauty Lumière Setting Powder,5,81.12,,,POP101400,22,12,2,1,LE-SI9D4YU7,2024-10-25,2024-11-02,8,1470,1565,1837.933059,0.8515,0.1331
,,,,,,,,,,LE-3FL1A08Q,Charlotte Tilbury Satin Foundation,5,45.82,,,POP101408,1,7,4,5,LE-3FL1A08Q,2024-06-11,2024-06-20,9,870,771,1138.00738,0.6775,0.0985
,,,,,,,,,,LE-S3IT8XUB,Clé de Peau Beauté Satin Primer,2,53.89,,,POP101248,19,7,4,2,LE-S3IT8XUB,2024-06-29,2024-07-10,11,923,1535,2651.122625,0.579,0.1512
,,,,,,,,,,LE-4DIEPJ7W,Clé de Peau Beauté Rouge Foundation,5,110.68,,,POP102108,19,17,3,4,LE-4DIEPJ7W,2025-02-23,2025-04-29,65,1751,1451,1745.039086,0.8315,0.0127
,,,,,,,,,,LE-9BTSCDU7,Fenty Beauty Lumière Mascara,1,58.08,,,POP101254,22,23,2,3,LE-9BTSCDU7,2024-12-12,2025-01-29,48,1803,1080,1302.931596,0.8289,0.0125
,,,,,,,,,,LE-G7UY6XDT,NARS Rouge Primer,4,57.63,,,POP101496,15,24,5,5,LE-G7UY6XDT,2025-06-04,2025-06-18,14,1219,1964,3587.214612,0.5475,0.1151
,,,,,,,,,,LE-LPUC2OA9,Huda Beauty Pearl Highlighter,2,40.18,,,POP101371,20,5,4,2,LE-LPUC2OA9,2024-12-30,2025-01-27,28,755,3690,4305.215261,0.8571,0.1746
,,,,,,,,,,LE-3K87AZ85,Rare Beauty Noir Fragrance,2,118.45,,,POP101529,8,13,2,1,LE-3K87AZ85,2024-11-16,2025-01-28,73,1692,2575,2641.025641,0.975,0.0208
,,,,,,,,,,LE-LH3C7S5Q,Dior Velvet Foundation,5,101.31,,,POP101663,18,4,1,1,LE-LH3C7S5Q,2024-04-03,2024-04-28,25,623,1140,1171.995477,0.9727,0.0732
,,,,,,,,,,LE-F4GC39PB,Givenchy Beauty Pearl Highlighter,2,47.35,,,POP101354,6,27,4,1,LE-F4GC39PB,2024-09-24,2024-12-07,74,778,1580,2639.933166,0.5985,0.0274
,,,,,,,,,,LE-LGTFZNXT,Estée Lauder Rouge Serum,6,243.09,,,POP102082,10,21,4,4,LE-LGTFZNXT,2024-09-12,2024-12-09,88,832,1755,3578.711256,0.4904,0.024
,,,,,,,,,,LE-1ZXYZ9O6,Clé de Peau Beauté Éclat Lipstick,3,77.83,,,POP101821,19,3,5,4,LE-1ZXYZ9O6,2025-01-06,2025-02-10,35,1135,2090,4170.824187,0.5011,0.0526
,,,,,,,,,,LE-3UUOH47H,Chanel Mirage Fragrance,2,359.67,,,POP102096,14,17,5,2,LE-3UUOH47H,2024-07-15,2024-09-18,65,1287,1145,1145,1,0.0137
,,,,,,,,,,LE-UIFNJXEG,Charlotte Tilbury Rouge Highlighter,4,55.96,,,POP102085,1,9,3,3,LE-UIFNJXEG,2024-08-11,2024-11-06,87,1662,1026,1603.125,0.64,0.0071
,,,,,,,,,,LE-5T1YJAIJ,Huda Beauty Satin Eyeshadow Palette,1,92.67,,,POP101643,20,23,1,4,LE-5T1YJAIJ,2025-07-12,2025-08-03,22,598,4333,4463.789018,0.9707,0.3294
,,,,,,,,,,LE-XDXHMTVD,Estée Lauder Éclat Setting Powder,5,80.83,,,POP101051,10,6,2,3,LE-XDXHMTVD,2025-02-26,2025-04-07,40,905,2653,2756.936506,0.9623,0.0733
,,,,,,,,,,LE-6ROS8LX5,Pat McGrath Labs Noir Highlighter,4,53.42,,,POP100795,9,13,3,4,LE-6ROS8LX5,2024-05-31,2024-07-18,48,1388,4374,4887.150838,0.895,0.0657
,,,,,,,,,,LE-ST77PT74,Shiseido Mirage Blush,4,32.58,,,POP100645,21,7,4,1,LE-ST77PT74,2025-01-24,2025-04-11,77,879,1515,2772.186642,0.5465,0.0224
,,,,,,,,,,LE-GPH4BHBD,Huda Beauty Noir Foundation,5,76.54,,,POP101012,20,13,1,1,LE-GPH4BHBD,2024-09-11,2024-09-15,4,652,3213,4886.692015,0.6575,1.232
,,,,,,,,,,LE-47179TFY,Charlotte Tilbury Opulence Eyeshadow Palette,1,147.18,,,POP101976,1,16,5,2,LE-47179TFY,2024-10-06,2025-01-04,90,1016,1795,2813.038709,0.6381,0.0196
,,,,,,,,,,LE-60YMALD4,Pat McGrath Labs Mirage Mascara,1,59.94,,,POP101597,9,7,1,4,LE-60YMALD4,2024-07-05,2024-08-31,57,1216,3656,4417.059321,0.8277,0.0527
,,,,,,,,,,LE-EA6K7A6O,MAC Cosmetics Velvet Lipstick,3,31.67,,,POP100556,13,19,5,2,LE-EA6K7A6O,2024-11-29,2025-01-07,39,1519,1178,1570.038651,0.7503,0.0199
,,,,,,,,,,LE-MO1RCQ55,Pat McGrath Labs Glow Mascara,1,55.91,,,POP100681,9,20,2,1,LE-MO1RCQ55,2024-05-12,2024-05-27,15,1125,724,1200.066302,0.6033,0.0429
,,,,,,,,,,LE-I1F31GWC,Hermès Beauty Pearl Blush,2,62.69,,,POP100577,4,16,3,1,LE-I1F31GWC,2024-09-14,2024-09-26,12,2216,1088,1447.963801,0.7514,0.0409
,,,,,,,,,,LE-WTUMHQQN,Huda Beauty Velvet Primer,2,75.08,,,POP101819,20,1,3,1,LE-WTUMHQQN,2024-11-28,2025-01-19,52,1222,664,1084.081633,0.6125,0.0104
,,,,,,,,,,LE-ZZIPSIF4,Dior Opulence Eyeshadow Palette,1,66.7,,,POP101109,18,11,2,3,LE-ZZIPSIF4,2025-01-04,2025-03-17,72,1221,1305,1963.882619,0.6645,0.0148
,,,,,,,,,,LE-GQQGAQ4T,Valentino Beauty Rouge Eyeshadow Palette,1,74.44,,,POP101266,2,20,3,2,LE-GQQGAQ4T,2024-08-10,2024-11-04,86,1267,2959,3156.940147,0.9373,0.0272
,,,,,,,,,,LE-UW0SDVQX,Lancôme Noir Highlighter,4,51.34,,,POP101722,24,25,2,3,LE-UW0SDVQX,2024-04-03,2024-05-17,44,1607,2316,4549.204478,0.5091,0.0328
,,,,,,,,,,LE-WTC4PHM3,Givenchy Beauty Satin Fragrance,2,151.36,,,POP101862,6,4,5,5,LE-WTC4PHM3,2024-10-31,2025-01-29,90,1359,736,1228.919686,0.5989,0.006
,,,,,,,,,,LE-UN3VA3PE,Guerlain Noir Fragrance,2,200.71,,,POP101183,7,12,1,5,LE-UN3VA3PE,2024-04-04,2024-04-25,21,1420,2253,2341.022444,0.9624,0.0756
,,,,,,,,,,LE-F3P3GQCF,Clé de Peau Beauté Glow Primer,2,66.05,,,POP100524,19,17,1,3,LE-F3P3GQCF,2024-11-28,2024-12-27,29,1178,2842,4539.936102,0.626,0.0832
,,,,,,,,,,LE-5A2D86QD,Dior Rouge Eyeshadow Palette,1,142.22,,,POP101059,18,7,2,4,LE-5A2D86QD,2025-03-15,2025-06-08,85,1962,1070,1418.909959,0.7541,0.0064
,,,,,,,,,,LE-KPZON6LQ,Clé de Peau Beauté Noir Setting Powder,5,52.8,,,POP100540,19,22,2,3,LE-KPZON6LQ,2025-02-16,2025-03-13,25,1368,2639,4180.925222,0.6312,0.0772
,,,,,,,,,,LE-VYQWVYJC,Huda Beauty Noir Serum,2,271.83,,,POP101194,20,16,4,3,LE-VYQWVYJC,2024-03-31,2024-05-10,40,1465,787,1080.005489,0.7287,0.0134
,,,,,,,,,,LE-QWXLZ25U,La Prairie Glow Foundation,5,75.53,,,POP101678,12,11,1,1,LE-QWXLZ25U,2024-12-22,2025-03-21,89,786,3223,3568.818514,0.9031,0.0461
,,,,,,,,,,LE-AJPWBY3W,Shiseido Pearl Eyeshadow Palette,1,101.02,,,POP100748,21,21,3,4,LE-AJPWBY3W,2024-11-18,2025-02-12,86,2342,4398,4866.120823,0.9038,0.0218
,,,,,,,,,,LE-UNK4D12D,Estée Lauder Opulence Lipstick,3,75.33,,,POP100230,10,1,4,3,LE-UNK4D12D,2024-10-04,2024-11-15,42,1359,387,527.032548,0.7343,0.0068
,,,,,,,,,,LE-3U0W4NKP,NARS Rouge Primer,4,48.03,,,POP101430,15,6,5,3,LE-3U0W4NKP,2024-11-14,2024-11-29,15,1642,748,766.0010241,0.9765,0.0304
,,,,,,,,,,LE-PS9WV29L,Guerlain Noir Mascara,1,33.18,,,POP100484,7,27,2,1,LE-PS9WV29L,2025-02-13,2025-05-02,78,2088,2226,2573.112935,0.8651,0.0137
,,,,,,,,,,LE-7PXVMWX8,MAC Cosmetics Pearl Highlighter,4,52.85,,,POP101757,13,2,2,4,LE-7PXVMWX8,2024-11-07,2025-01-12,66,1541,2126,2983.02231,0.7127,0.0209
,,,,,,,,,,LE-YUN33OOY,Pat McGrath Labs Noir Highlighter,4,49.72,,,POP101923,9,10,5,2,LE-YUN33OOY,2024-04-04,2024-05-07,33,1524,1025,1498.976309,0.6838,0.0204
