event_id,parent_company,brand,region,city,location_type,event_type,start_date,end_date,lease_length_days,sku,product_name,price_usd,avg_daily_footfall,units_sold,units_allocated,,sell_through_pct,,,"event_id is the unique identifier for each row, hence the PK"
POP101688,Private ,Rare Beauty,Middle East,Doha,Airport Duty-Free,Mobile Pop-Up Truck,2025-01-29,2025-03-04,34,LE-U7HP8Y9Y,Rare Beauty Pearl Lipstick,71.3,2225,1238,2488,49.76,0.4976,,,
POP100050,Shiseido Company Limited,Clé de Peau Beauté,Middle East,Dubai,High-Street,Mobile Pop-Up Truck,2024-09-13,2024-10-14,31,LE-YN6DSB1W,Clé de Peau Beauté Velvet Lipstick,46.48,1709,598,666,89.79,0.8979,,,
POP101737,Sisley,Sisley-Paris,Asia-Pacific,Tokyo,Art/Design District,Flash Event,2025-05-17,2025-07-03,47,LE-0EKRTHXG,Sisley-Paris Lumière Serum,166.03,753,1038,1437,72.23,0.7223,,,
POP100726,Chanel Limited,Chanel,Asia-Pacific,Shanghai,Art/Design District,Mobile Pop-Up Truck,2025-04-14,2025-04-24,10,LE-LU9M5TU8,Chanel Opulence Primer,44.12,1070,2706,3290,82.25,0.8225,,,
POP100833,Hermès International,Hermès Beauty,Middle East,Jeddah,High-Street,Mall Kiosk,2024-10-28,2024-11-29,32,LE-DV45IC7M,Hermès Beauty Lumière Fragrance,126.87,1793,2910,3395,85.71,0.8571,,,
POP101377,Sisley,Sisley-Paris,Latin America,Bogotá,Department Store Atrium,Mobile Pop-Up Truck,2024-12-28,2025-03-12,74,LE-YXI47ACD,Sisley-Paris Mirage Blush,58.3,574,1035,1482,69.84,0.6984,,,
POP101115,L’Oréal Group,Valentino Beauty,Middle East,Doha,High-Street,Flash Event,2024-07-24,2024-10-06,74,LE-118310R4,Valentino Beauty Mirage Primer,52.63,2229,1767,2927,60.37,0.6037,,,
POP101166,Private ,Huda Beauty,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2025-06-30,2025-08-11,42,LE-7XUD8KCQ,Huda Beauty Velvet Setting Powder,67.91,954,958,1329,72.08,0.7208,,,
POP100470,L’Oréal Group,Valentino Beauty,North America,Chicago,Art/Design District,Mall Kiosk,2024-11-28,2025-01-28,61,LE-T2QKVZ4L,Valentino Beauty Rouge Primer,57.24,1269,1752,3184,55.03,0.5503,,,
POP100971,LVMH,Guerlain,Europe,Berlin,Luxury Mall,Shop-in-Shop,2025-03-05,2025-04-01,27,LE-2490V9AN,Guerlain Éclat Fragrance,139.41,670,3001,3875,77.45,0.7745,,,
POP100653,Private ,Rare Beauty,Europe,London,High-Street,Flash Event,2024-03-14,2024-04-03,20,LE-GJKX40MP,Rare Beauty Glow Primer,51.29,1634,1604,2138,75.02,0.7502,,,
POP100399,Unilever,Hourglass,Latin America,São Paulo,Department Store Atrium,Mobile Pop-Up Truck,2024-07-27,2024-09-13,48,LE-QSVRDZJ1,Hourglass Opulence Serum,243.61,1519,1863,2042,91.23,0.9123,,,
POP100511,Hermès International,Hermès Beauty,Asia-Pacific,Singapore,High-Street,Mobile Pop-Up Truck,2025-03-21,2025-05-30,70,LE-9650TQWT,Hermès Beauty Opulence Serum,212.93,1092,2128,2233,95.3,0.953,,,
POP100320,L’Oréal Group,Valentino Beauty,Europe,London,High-Street,Mall Kiosk,2024-10-24,2025-01-19,87,LE-XVY9W5LJ,Valentino Beauty Opulence Mascara,47.04,2405,125,248,50.4,0.504,,,
POP100019,Beiersdorf,La Prairie,Asia-Pacific,Hong Kong,Airport Duty-Free,Mall Kiosk,2024-04-17,2024-05-12,25,LE-P008N4OQ,La Prairie Velvet Foundation,111.48,1626,2277,3840,59.3,0.593,,,
POP100684,L’Oréal Group,YSL Beauty,Europe,Paris,Luxury Mall,Standalone Pop-Up,2024-12-16,2024-12-25,9,LE-U9DPCY13,YSL Beauty Velvet Fragrance,300.45,766,217,381,56.96,0.5696,,,
POP100035,Shiseido Company Limited,Shiseido,Asia-Pacific,,Art/Design District,Standalone Pop-Up,2024-08-02,2024-08-20,18,LE-NLON7GCN,Shiseido Opulence Primer,43.09,1201,859,1215,70.7,0.707,,,
POP100902,Estée Lauder,Estée Lauder,Latin America,Buenos Aires,Airport Duty-Free,Mall Kiosk,2024-08-29,2024-10-23,55,LE-F6YPG1EX,Estée Lauder Mirage Foundation,114.26,2208,3020,4381,68.93,0.6893,,,
POP101985,Private ,Rare Beauty,Latin America,Buenos Aires,Luxury Mall,Shop-in-Shop,2024-07-28,2024-08-12,15,LE-SAYNRSKQ,Rare Beauty Opulence Serum,141.73,953,1232,1836,67.1,0.671,,,
POP100827,Estée Lauder Companies,NARS,Asia-Pacific,Seoul,Luxury Mall,Shop-in-Shop,2024-05-02,2024-05-13,11,LE-TGRHSU19,NARS Mirage Setting Powder,46.1,1973,623,833,74.79,0.7479,,,
POP102008,Beiersdorf,La Prairie,Asia-Pacific,Tokyo,High-Street,Mobile Pop-Up Truck,2025-02-14,2025-04-16,61,LE-HNIUC23F,La Prairie Noir Eyeshadow Palette,108.87,1935,502,638,78.68,0.7868,,,
POP100407,L’Oréal Group,Lancôme,Europe,Madrid,Department Store Atrium,Standalone Pop-Up,2025-02-09,2025-04-29,79,LE-Q7YV3CAU,Lancôme Pearl Primer,55.75,1825,2572,3106,82.81,0.8281,,,
POP100920,L’Oréal Group,Lancôme,Asia-Pacific,Tokyo,High-Street,Mobile Pop-Up Truck,2025-01-27,2025-02-01,5,LE-YBXGGWUE,Lancôme Opulence Primer,82.72,864,1203,2616,45.99,0.4599,,,
POP100537,L’Oréal Group,YSL Beauty,Asia-Pacific,Shanghai,High-Street,Flash Event,2024-03-30,2024-06-23,85,LE-PZLHZS51,YSL Beauty Velvet Foundation,98.61,994,543,772,70.34,0.7034,,,
POP100758,Estée Lauder Companies,MAC Cosmetics,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2024-10-29,2024-11-22,24,LE-TOX3SB9V,MAC Cosmetics Opulence Eyeshadow Palette,91.9,1114,3109,4430,70.18,0.7018,,,
POP101705,Estée Lauder Companies,NARS,Latin America,Lima,Art/Design District,Mall Kiosk,2024-10-21,2024-10-30,9,LE-8TDJYFBS,NARS Velvet Primer,61.98,491,3274,3849,85.06,0.8506,,,
POP102087,Puig,Charlotte Tilbury,Latin America,Buenos Aires,Luxury Mall,Flash Event,2025-01-28,2025-03-26,57,LE-CK2ZD548,Charlotte Tilbury Noir Primer,45.99,804,1713,2405,71.23,0.7123,,,
POP101062,Estée Lauder,Estée Lauder,Europe,Berlin,Airport Duty-Free,Flash Event,2024-11-18,2024-12-24,36,LE-UKX18TM6,Estée Lauder Mirage Serum,126.53,1236,3474,4032,86.16,0.8616,,,
POP101199,LVMH,Fenty Beauty,Middle East,Dubai,Department Store Atrium,Flash Event,2024-09-09,2024-10-22,43,LE-KWCN11RG,Fenty Beauty Glow Fragrance,199.9,961,3006,3223,93.27,0.9327,,,
POP100245,Estée Lauder Companies,Tom Ford Beauty,Middle East,Jeddah,Department Store Atrium,Shop-in-Shop,2025-03-29,,28,LE-91JO6ZBA,Tom Ford Beauty Pearl Highlighter,72.54,1127,403,584,69.01,0.6901,,,
POP101416,L’Oréal Group,Lancôme,Asia-Pacific,Seoul,Art/Design District,Standalone Pop-Up,2025-02-21,2025-04-09,47,LE-45C6MR7K,Lancôme Rouge Foundation,99.83,1017,2853,3423,83.35,0.8335,,,
POP101127,L’Oréal Group,Lancôme,Middle East,Riyadh,Department Store Atrium,Flash Event,2025-03-20,2025-05-29,70,LE-WYICR7W9,Lancôme Lumière Serum,116.13,876,1756,1821,96.43,0.9643,,,
POP100784,L’Oréal Group,Armani Beauty,North America,Chicago,Luxury Mall,Mobile Pop-Up Truck,2024-10-11,2024-11-18,38,LE-JYSN6RGZ,Armani Beauty Opulence Blush,57.89,1731,3091,4190,73.77,0.7377,,,
POP101944,L’Oréal Group,Armani Beauty,Middle East,Abu Dhabi,Luxury Mall,Standalone Pop-Up,2024-12-25,2025-03-06,71,LE-4FDS3IAN,Armani Beauty Éclat Highlighter,48.32,1926,1526,1782,85.63,0.8563,,,
POP100489,Beiersdorf,La Prairie,Middle East,Jeddah,Luxury Mall,Standalone Pop-Up,2024-03-15,2024-04-20,36,LE-1DF2F1IP,La Prairie Mirage Highlighter,46.09,1770,745,993,75.03,0.7503,,,
POP100154,Puig,Charlotte Tilbury,Asia-Pacific,Hong Kong,Art/Design District,Mobile Pop-Up Truck,2025-01-12,,10,LE-CPUKROF1,Charlotte Tilbury Rouge Blush,59.68,916,2017,2131,94.65,0.9465,,,
POP101662,L’Oréal Group,Armani Beauty,Asia-Pacific,Hong Kong,Luxury Mall,Mall Kiosk,2025-03-12,2025-04-09,28,LE-JKBGYM9U,Armani Beauty Opulence Primer,78.68,1855,739,1807,40.9,0.409,,,
POP100961,LVMH,Guerlain,Middle East,Jeddah,Department Store Atrium,Mall Kiosk,2025-05-15,2025-06-24,40,LE-NDX92EGY,Guerlain Mirage Mascara,33.28,940,2189,3829,57.17,0.5717,,,
POP101686,Shiseido Company Limited,Shiseido,Latin America,Buenos Aires,Airport Duty-Free,Shop-in-Shop,2024-11-13,2024-12-17,34,LE-VZLNBBT6,Shiseido Mirage Blush,36.01,1201,1114,1387,80.32,0.8032,,,
POP100853,Puig,Charlotte Tilbury,Latin America,Buenos Aires,Airport Duty-Free,Standalone Pop-Up,2024-06-09,2024-08-27,79,LE-UY3QXSB0,Charlotte Tilbury Pearl Mascara,45.55,1659,2386,4170,57.22,0.5722,,,
POP101311,Shiseido Company Limited,Shiseido,Latin America,Bogotá,Airport Duty-Free,Flash Event,2024-11-23,2025-01-28,66,LE-6NTBOJCZ,Shiseido Rouge Eyeshadow Palette,79.25,1535,2632,3013,87.35,0.8735,,,
POP100625,Unilever,Hourglass,Asia-Pacific,Tokyo,Department Store Atrium,Mobile Pop-Up Truck,2025-03-27,2025-05-16,50,LE-HGHULPM5,Hourglass Velvet Fragrance,107.73,765,4267,4799,88.91,0.8891,,,
POP100685,LVMH,Dior,Europe,London,Art/Design District,Flash Event,2024-03-14,2024-05-05,52,LE-1IACO0UH,Dior Velvet Primer,82.87,1116,314,432,72.69,0.7269,,,
POP101746,Private ,Pat McGrath Labs,Asia-Pacific,Shanghai,Airport Duty-Free,Mobile Pop-Up Truck,2024-11-25,2025-02-12,79,LE-Z74M2HJ6,Pat McGrath Labs Lumière Foundation,64.11,1508,1614,2250,71.73,0.7173,,,
POP100569,Private ,Huda Beauty,North America,Miami,High-Street,Shop-in-Shop,2024-08-09,2024-09-17,39,LE-ZID6GJXS,Huda Beauty Éclat Lipstick,52.76,1442,622,820,75.85,0.7585,,,
POP100565,Private ,Pat McGrath Labs,Middle East,Abu Dhabi,High-Street,Mobile Pop-Up Truck,2024-06-25,2024-07-15,20,LE-FQ7A7K6S,Pat McGrath Labs Velvet Setting Powder,65.64,2533,2421,2927,82.71,0.8271,,,
POP100017,Estée Lauder,Estée Lauder,Europe,Milan,Luxury Mall,Standalone Pop-Up,2024-11-05,2024-12-01,26,LE-FNUAT80V,Estée Lauder Mirage Fragrance,270.27,1839,1689,2395,70.52,0.7052,,,
POP100127,L’Oréal Group,Armani Beauty,North America,Toronto,Department Store Atrium,Shop-in-Shop,2024-10-30,2025-01-17,79,LE-EQ9XOB2R,Armani Beauty Éclat Setting Powder,51.03,1185,3988,4597,86.75,0.8675,,,
POP101346,Unilever,Hourglass,Middle East,Riyadh,Department Store Atrium,Shop-in-Shop,2024-11-24,2025-01-16,53,LE-XUACR75T,Hourglass Mirage Setting Powder,67.92,1557,1542,2999,51.42,0.5142,,,
POP101279,Estée Lauder Companies,Bobbi Brown,North America,Los Angeles,Art/Design District,Shop-in-Shop,2024-07-24,2024-10-18,86,LE-Z59NE9DF,Bobbi Brown Velvet Lipstick,45.16,989,3138,4710,66.62,0.6662,,,
POP102117,Estée Lauder Companies,MAC Cosmetics,Latin America,Lima,Luxury Mall,Standalone Pop-Up,2024-10-22,2024-11-01,10,LE-TECN0K1K,MAC Cosmetics Satin Fragrance,277.03,1898,709,814,87.1,0.871,,,
POP100927,Private ,Huda Beauty,Middle East,Riyadh,Department Store Atrium,Flash Event,2025-05-20,2025-06-23,34,LE-QB786QH8,Huda Beauty Lumière Setting Powder,76.55,1280,1251,1569,79.73,0.7973,,,
POP100980,LVMH,Givenchy Beauty,Asia-Pacific,Tokyo,Luxury Mall,Flash Event,2025-04-26,2025-07-14,79,LE-Y2WDQX9D,Givenchy Beauty Pearl Mascara,71.27,1142,2905,3841,75.63,0.7563,,,
POP100252,Sisley,Sisley-Paris,North America,Miami,Art/Design District,Standalone Pop-Up,2024-10-18,2024-10-23,5,LE-6KAWENMQ,Sisley-Paris Pearl Eyeshadow Palette,57.3,1168,488,653,74.73,0.7473,,,
POP100190,L’Oréal Group,YSL Beauty,North America,,Luxury Mall,Flash Event,2025-05-27,2025-08-03,68,LE-43LWEKRO,YSL Beauty Éclat Fragrance,226.42,1855,943,1588,59.38,0.5938,,,
POP101139,Puig,Charlotte Tilbury,North America,Los Angeles,Art/Design District,Shop-in-Shop,2025-05-30,2025-07-02,33,LE-WNAVNUQC,Charlotte Tilbury Rouge Serum,280.61,1046,2769,4306,64.31,0.6431,,,
POP100992,LVMH,Dior,Asia-Pacific,Tokyo,Airport Duty-Free,Mobile Pop-Up Truck,2025-03-29,2025-05-14,46,LE-WINET3TA,Dior Lumière Highlighter,49.09,2085,3656,4801,76.15,0.7615,,,
POP100699,L’Oréal Group,Armani Beauty,Europe,Paris,High-Street,Shop-in-Shop,2025-07-02,2025-07-09,7,LE-P4F1T2EG,Armani Beauty Noir Serum,194.92,2240,4085,4773,85.59,0.8559,,,
POP101849,LVMH,Dior,Asia-Pacific,Singapore,Luxury Mall,Standalone Pop-Up,2025-05-03,2025-05-28,25,LE-VNO3OWD6,Dior Pearl Foundation,103.75,1953,883,1022,86.4,0.864,,,
POP100606,Estée Lauder Companies,Bobbi Brown,Middle East,Jeddah,High-Street,Shop-in-Shop,2024-06-23,2024-07-09,16,LE-IP6NWLWU,Bobbi Brown Noir Blush,52.93,2345,4053,4301,94.23,0.9423,,,
POP100180,Shiseido Company Limited,Shiseido,Asia-Pacific,Tokyo,Art/Design District,Mobile Pop-Up Truck,2024-12-02,2025-02-19,79,LE-SPIPF6GY,Shiseido Velvet Primer,43.52,1280,957,1222,78.31,0.7831,,,
POP100301,Shiseido Company Limited,Clé de Peau Beauté,Europe,Madrid,High-Street,Standalone Pop-Up,2025-05-11,2025-07-18,68,LE-5HUJ69CH,Clé de Peau Beauté Pearl Serum,123,1841,1334,2542,52.48,0.5248,,,
POP100496,LVMH,Dior,Latin America,Mexico City,Luxury Mall,Flash Event,2024-05-30,2024-07-24,55,LE-B7A42QM3,Dior Rouge Serum,276.71,1432,3539,4864,72.76,0.7276,,,
POP101894,Shiseido Company Limited,Shiseido,North America,Miami,Department Store Atrium,Shop-in-Shop,2024-02-26,2024-03-28,31,LE-9BD47V6V,Shiseido Pearl Primer,66.52,949,1329,1449,91.72,0.9172,,,
POP101909,Private ,Huda Beauty,Middle East,Jeddah,Airport Duty-Free,Flash Event,2024-12-12,2025-02-25,75,LE-KRKJ3RAR,Huda Beauty Velvet Mascara,50.77,1508,1638,1880,87.13,0.8713,,,
POP101854,L’Oréal Group,Lancôme,Latin America,Lima,Art/Design District,Shop-in-Shop,2024-11-04,2025-01-01,58,LE-NY9HNWE0,Lancôme Noir Serum,176.81,911,3699,4097,90.29,0.9029,,,
POP101828,Unilever,Hourglass,North America,Toronto,Art/Design District,Shop-in-Shop,2025-03-23,2025-06-14,83,LE-AHVM3JVU,Hourglass Satin Setting Powder,55.34,1019,2493,2943,84.71,0.8471,,,
POP100517,Puig,Charlotte Tilbury,Asia-Pacific,Hong Kong,Department Store Atrium,Mobile Pop-Up Truck,2024-09-11,2024-11-26,76,LE-OQ34HNQ1,Charlotte Tilbury Lumière Lipstick,56.98,681,2001,2419,82.72,0.8272,,,
POP101396,LVMH,Dior,Asia-Pacific,Singapore,High-Street,Standalone Pop-Up,2024-11-27,2025-02-02,67,LE-VETF2TL7,Dior Noir Mascara,72.03,1812,280,440,63.64,0.6364,,,
POP101069,Estée Lauder Companies,MAC Cosmetics,Europe,Madrid,Art/Design District,Mall Kiosk,2024-06-27,2024-07-27,30,LE-7AGU5M6F,MAC Cosmetics Noir Fragrance,199.15,868,865,1061,81.53,0.8153,,,
POP100476,LVMH,Givenchy Beauty,Middle East,Doha,Luxury Mall,Standalone Pop-Up,2024-05-27,2024-08-23,88,LE-JN8KFTRH,Givenchy Beauty Rouge Blush,49.67,1402,3676,3984,92.27,0.9227,,,
POP100157,Hermès International,Hermès Beauty,Asia-Pacific,Seoul,Luxury Mall,Mall Kiosk,2024-08-06,2024-09-23,48,LE-E1BUSDPR,Hermès Beauty Mirage Blush,67.28,2036,3296,4993,66.01,0.6601,,,
POP101243,LVMH,Givenchy Beauty,Asia-Pacific,Singapore,Airport Duty-Free,Mobile Pop-Up Truck,2024-11-25,2024-12-10,15,LE-ME9OICAK,Givenchy Beauty Satin Highlighter,74.08,1063,4552,4963,91.72,0.9172,,,
POP101195,L’Oréal Group,Valentino Beauty,Latin America,Mexico City,High-Street,Standalone Pop-Up,2025-01-05,2025-03-07,61,LE-KTAXAWZN,Valentino Beauty Glow Setting Powder,43.51,1690,997,1469,67.87,0.6787,,,
POP100016,L’Oréal Group,Valentino Beauty,Europe,Paris,Department Store Atrium,Standalone Pop-Up,2024-02-28,,16,LE-L2Y32FB6,Valentino Beauty Glow Serum,176.22,953,2576,3786,68.04,0.6804,,,
POP101535,LVMH,Dior,Latin America,Lima,High-Street,Shop-in-Shop,2025-04-17,2025-06-03,47,LE-8KSZT8BU,Dior Mirage Lipstick,53.81,1591,1013,1282,79.02,0.7902,,,
POP101072,LVMH,Dior,Europe,Berlin,Airport Duty-Free,Shop-in-Shop,2024-05-08,2024-05-13,5,LE-F6HEX2AE,Dior Opulence Serum,138.03,2230,1369,1726,79.32,0.7932,,,
POP102119,LVMH,Fenty Beauty,North America,Toronto,Airport Duty-Free,Standalone Pop-Up,2024-08-08,2024-10-13,66,LE-YK61H86A,Fenty Beauty Rouge Foundation,99.86,783,387,612,63.24,0.6324,,,
POP100546,L’Oréal Group,Armani Beauty,Europe,Paris,High-Street,Flash Event,2024-02-25,2024-03-24,28,LE-Y87FW8Z3,Armani Beauty Lumière Fragrance,385.12,2081,805,1684,47.8,0.478,,,
POP101539,LVMH,Dior,North America,,Airport Duty-Free,Shop-in-Shop,2024-02-18,2024-05-02,74,LE-JUWHRUAH,Dior Glow Mascara,37.27,1143,632,1103,57.3,0.573,,,
POP100658,Estée Lauder,Estée Lauder,Europe,Madrid,Luxury Mall,Mobile Pop-Up Truck,2024-06-20,2024-08-18,59,LE-I88DFKIX,Estée Lauder Éclat Mascara,51.56,939,1201,1957,61.37,0.6137,,,
POP101812,Beiersdorf,La Prairie,North America,Toronto,Art/Design District,Standalone Pop-Up,2025-01-26,2025-04-25,89,LE-SUTHZL3Y,La Prairie Mirage Primer,72.45,563,2746,4885,56.21,0.5621,,,
POP101019,L’Oréal Group,Armani Beauty,Europe,Paris,High-Street,Shop-in-Shop,2025-06-25,2025-07-30,35,LE-ECYN1KKY,Armani Beauty Pearl Setting Powder,41.69,2393,2431,3729,65.19,0.6519,,,
POP101855,L’Oréal Group,Valentino Beauty,Asia-Pacific,Singapore,Luxury Mall,Standalone Pop-Up,2025-03-20,2025-06-03,75,LE-QJ8K6N1X,Valentino Beauty Pearl Blush,38.72,1663,2201,3072,71.65,0.7165,,,
POP101504,Unilever,Hourglass,Asia-Pacific,Tokyo,High-Street,Flash Event,2024-05-17,2024-06-27,41,LE-GX2A6ANQ,Hourglass Satin Lipstick,45.52,2669,793,1413,56.12,0.5612,,,
POP100959,Estée Lauder Companies,NARS,Europe,Paris,Department Store Atrium,Mall Kiosk,2024-12-14,2025-02-12,60,LE-XIGR7JNR,NARS Mirage Fragrance,257.17,745,2536,3164,80.15,0.8015,,,
POP102075,Sisley,Sisley-Paris,Europe,Berlin,Luxury Mall,Flash Event,2024-06-09,2024-07-30,51,LE-5SLJUH3J,Sisley-Paris Velvet Blush,31.86,878,2896,2896,100,1,,,
POP100283,Sisley,Sisley-Paris,North America,Chicago,Art/Design District,Standalone Pop-Up,2024-07-25,2024-08-15,21,LE-UACDLFWW,Sisley-Paris Noir Eyeshadow Palette,120.12,1345,2794,4204,66.46,0.6646,,,
POP101632,LVMH,Givenchy Beauty,Middle East,Abu Dhabi,Art/Design District,Mall Kiosk,2024-12-12,2025-02-04,54,LE-ER2P8ROG,Givenchy Beauty Glow Setting Powder,59.98,863,216,345,62.61,0.6261,,,
POP100797,Puig,Charlotte Tilbury,North America,Toronto,Department Store Atrium,Mall Kiosk,2024-02-18,2024-05-17,89,LE-B7F4QQH0,Charlotte Tilbury Satin Foundation,70.26,633,1027,1410,72.84,0.7284,,,
POP101813,Beiersdorf,La Prairie,Asia-Pacific,Singapore,Airport Duty-Free,Shop-in-Shop,2025-04-15,2025-04-24,9,LE-OHV1VLZ7,La Prairie Satin Lipstick,43.3,1931,2744,4162,65.93,0.6593,,,
POP100225,Estée Lauder Companies,Bobbi Brown,Middle East,Jeddah,High-Street,Standalone Pop-Up,2024-12-05,2025-01-06,32,LE-NV7481K4,Bobbi Brown Rouge Lipstick,54.67,1134,2462,4646,52.99,0.5299,,,
POP100026,LVMH,Fenty Beauty,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2025-04-11,2025-05-02,21,LE-3T2R8U8G,Fenty Beauty Pearl Mascara,49.45,611,4413,4751,92.89,0.9289,,,
POP101977,LVMH,Givenchy Beauty,Middle East,Jeddah,Airport Duty-Free,Flash Event,2025-06-08,2025-07-26,48,LE-CM1SAJOC,Givenchy Beauty Éclat Foundation,61.98,1847,3242,3723,87.08,0.8708,,,
POP100437,LVMH,Givenchy Beauty,Latin America,Buenos Aires,Airport Duty-Free,Mall Kiosk,2025-01-05,2025-02-04,30,LE-UPTLTTJY,Givenchy Beauty Pearl Foundation,111.54,1365,2839,4943,57.43,0.5743,,,
POP102107,L’Oréal Group,YSL Beauty,Latin America,Bogotá,Luxury Mall,Standalone Pop-Up,2024-04-28,2024-06-22,55,LE-ZDNBLGDM,YSL Beauty Glow Eyeshadow Palette,50.67,1834,2436,4079,59.72,0.5972,,,
POP101388,Estée Lauder Companies,Bobbi Brown,Latin America,Buenos Aires,High-Street,Shop-in-Shop,2024-07-28,2024-08-17,20,LE-0CW24C6V,Bobbi Brown Opulence Fragrance,125.95,1699,1877,2570,73.04,0.7304,,,
POP100229,Estée Lauder Companies,MAC Cosmetics,North America,Chicago,High-Street,Flash Event,2024-11-13,2025-01-12,60,LE-X6VPGKYC,MAC Cosmetics Éclat Fragrance,369.82,1530,4261,4906,86.85,0.8685,,,
POP100037,LVMH,Guerlain,North America,Los Angeles,Airport Duty-Free,Mall Kiosk,2024-04-18,2024-05-05,17,LE-VI3QWBIT,Guerlain Opulence Blush,60.82,1908,2344,3256,71.99,0.7199,,,
POP101693,Estée Lauder Companies,Bobbi Brown,Europe,London,Art/Design District,Mobile Pop-Up Truck,2024-07-18,2024-09-21,65,LE-WEAJJ62K,Bobbi Brown Satin Blush,52.66,1299,3835,4090,93.77,0.9377,,,
POP100749,LVMH,Fenty Beauty,Europe,Paris,Art/Design District,Flash Event,2024-09-07,,56,LE-47UEMUPO,Fenty Beauty Satin Primer,81.55,809,3090,3234,95.55,0.9555,,,
POP101045,Unilever,Hourglass,Latin America,Mexico City,Luxury Mall,Mall Kiosk,2024-12-05,2025-02-07,64,LE-PB9SNJ0Q,Hourglass Noir Mascara,46.36,1446,1638,1798,91.1,0.911,,,
POP101398,Puig,Charlotte Tilbury,Europe,London,High-Street,Mall Kiosk,2024-11-04,2024-11-19,15,LE-KDE3SGVR,Charlotte Tilbury Pearl Setting Powder,83.32,2262,1869,2478,75.42,0.7542,,,
POP100469,LVMH,Givenchy Beauty,Europe,Milan,High-Street,Flash Event,2025-04-24,2025-06-01,38,LE-NLHWGRX1,Givenchy Beauty Rouge Foundation,94.22,2726,2478,4020,61.64,0.6164,,,
POP101890,LVMH,Dior,North America,New York,High-Street,Shop-in-Shop,2025-04-07,2025-06-05,59,LE-WMKINS9Z,Dior Éclat Blush,44.85,1506,1412,2284,61.82,0.6182,,,
POP102116,Hermès International,Hermès Beauty,Asia-Pacific,Tokyo,Airport Duty-Free,Standalone Pop-Up,2024-07-07,2024-09-24,79,LE-A5SIQT4P,Hermès Beauty Éclat Lipstick,63.47,2083,2335,2548,91.64,0.9164,,,
POP100687,L’Oréal Group,Lancôme,Middle East,Abu Dhabi,High-Street,Mall Kiosk,2025-01-19,2025-04-07,78,LE-9FZHVXMJ,Lancôme Satin Lipstick,39.13,2437,3015,4018,75.04,0.7504,,,
POP101056,Private ,Rare Beauty,Asia-Pacific,Shanghai,High-Street,Mobile Pop-Up Truck,2025-03-28,2025-06-09,73,LE-UAGW7CIE,Rare Beauty Noir Fragrance,166.33,3032,1464,1628,89.93,0.8993,,,
POP100639,Private ,Huda Beauty,Asia-Pacific,Tokyo,Department Store Atrium,Shop-in-Shop,2025-05-30,2025-06-21,22,LE-KJIH63D0,Huda Beauty Rouge Fragrance,372.65,1539,1632,1788,91.28,0.9128,,,
POP101912,Private ,Huda Beauty,Europe,London,Airport Duty-Free,Flash Event,2024-11-10,2024-12-23,43,LE-KB17I9R9,Huda Beauty Satin Serum,239.03,1994,1886,3702,50.95,0.5095,,,
POP101218,Private ,Pat McGrath Labs,North America,Miami,Luxury Mall,Mobile Pop-Up Truck,2024-05-18,2024-08-09,83,LE-6H7KK3GP,Pat McGrath Labs Pearl Serum,208.9,1187,853,924,92.32,0.9232,,,
POP101158,Shiseido Company Limited,Shiseido,North America,New York,Department Store Atrium,Mobile Pop-Up Truck,2024-03-10,2024-04-27,48,LE-QCXSWSHG,Shiseido Pearl Highlighter,84.08,733,2939,3743,78.52,0.7852,,,
POP101415,Private ,Rare Beauty,North America,New York,High-Street,Mall Kiosk,2025-04-25,2025-04-29,4,LE-UR14886T,Rare Beauty Velvet Foundation,57.21,1395,2981,4327,68.89,0.6889,,,
POP101527,LVMH,Dior,Europe,London,Department Store Atrium,Flash Event,2024-02-19,2024-04-09,50,LE-ZLGX0Q18,Dior Velvet Serum,293.44,1042,2793,4834,57.78,0.5778,,,
POP101847,LVMH,Dior,Latin America,São Paulo,Department Store Atrium,Mall Kiosk,2024-03-30,2024-05-08,39,LE-U06MSHDY,Dior Rouge Eyeshadow Palette,113.04,793,1510,2229,67.74,0.6774,,,
POP101300,L’Oréal Group,Armani Beauty,North America,New York,Department Store Atrium,Shop-in-Shop,2024-07-24,2024-10-10,78,LE-W5HENWNB,Armani Beauty Éclat Lipstick,53.9,665,1756,2161,81.26,0.8126,,,
POP102036,Beiersdorf,La Prairie,Europe,Berlin,High-Street,Standalone Pop-Up,2024-05-29,2024-07-16,48,LE-DV7R1QVW,La Prairie Éclat Highlighter,57.79,2241,1236,1754,70.47,0.7047,,,
POP100800,L’Oréal Group,Lancôme,North America,Toronto,Luxury Mall,Flash Event,2024-07-15,2024-09-02,49,LE-3IOAXZIL,Lancôme Rouge Blush,34.68,1206,989,1478,66.91,0.6691,,,
POP101603,Estée Lauder Companies,Bobbi Brown,Middle East,Doha,Department Store Atrium,Mall Kiosk,2024-12-16,2025-03-14,88,LE-VV3XMLBW,Bobbi Brown Satin Blush,41.81,963,2818,4612,61.1,0.611,,,
